Origin,Timestamp,Horizon,Holt_Winters
2013-03-12 00:00:00,2013-03-12 11:30:00,24,1348.8461474345877
2013-03-12 00:00:00,2013-03-12 12:00:00,25,1356.807358083344
2013-03-12 00:00:00,2013-03-12 12:30:00,26,1366.3735163771685
2013-03-12 00:00:00,2013-03-12 13:00:00,27,1375.5834682247473
2013-03-12 00:00:00,2013-03-12 13:30:00,28,1394.9016811094157
2013-03-12 00:00:00,2013-03-12 14:00:00,29,1398.0463322388266
2013-03-12 00:00:00,2013-03-12 14:30:00,30,1402.2355346731485
2013-03-12 00:00:00,2013-03-12 15:00:00,31,1413.6336409507285
2013-03-12 00:00:00,2013-03-12 15:30:00,32,1425.7546324553362
2013-03-12 00:00:00,2013-03-12 16:00:00,33,1438.7795677663812
2013-03-12 00:00:00,2013-03-12 16:30:00,34,1441.554718482234
2013-03-12 00:00:00,2013-03-12 17:00:00,35,1444.7176510796537
2013-03-12 00:00:00,2013-03-12 17:30:00,36,1457.598584352722
2013-03-12 00:00:00,2013-03-12 18:00:00,37,1481.197623896188
2013-03-12 00:00:00,2013-03-12 18:30:00,38,1485.426628881594
2013-03-12 00:00:00,2013-03-12 19:00:00,39,1470.5086188074422
2013-03-12 00:00:00,2013-03-12 19:30:00,40,1447.6547691837218
2013-03-12 00:00:00,2013-03-12 20:00:00,41,1432.9355110774147
2013-03-12 00:00:00,2013-03-12 20:30:00,42,1412.145086104385
2013-03-12 00:00:00,2013-03-12 21:00:00,43,1381.3649586006616
2013-03-12 00:00:00,2013-03-12 21:30:00,44,1342.5137363984904
2013-03-12 00:00:00,2013-03-12 22:00:00,45,1293.930227316129
2013-03-12 00:00:00,2013-03-12 22:30:00,46,1263.82214734322
2013-03-12 00:00:00,2013-03-12 23:00:00,47,1233.7476088829446
2013-03-12 00:00:00,2013-03-12 23:30:00,48,1448.2339213468154
2013-03-13 00:00:00,2013-03-13 00:00:00,1,1395.8690589902558
2013-03-13 00:00:00,2013-03-13 00:30:00,2,1337.8105289223074
2013-03-13 00:00:00,2013-03-13 01:00:00,3,1252.540472940576
2013-03-13 00:00:00,2013-03-13 01:30:00,4,1183.1216633956144
2013-03-13 00:00:00,2013-03-13 02:00:00,5,1137.8496143786456
2013-03-13 00:00:00,2013-03-13 02:30:00,6,1111.7369243281876
2013-03-13 00:00:00,2013-03-13 03:00:00,7,1095.733474665255
2013-03-13 00:00:00,2013-03-13 03:30:00,8,1094.367408233738
2013-03-13 00:00:00,2013-03-13 04:00:00,9,1098.8128415042777
2013-03-13 00:00:00,2013-03-13 04:30:00,10,1113.8988629836917
2013-03-13 00:00:00,2013-03-13 05:00:00,11,1130.982933172166
2013-03-13 00:00:00,2013-03-13 05:30:00,12,1162.1329157580292
2013-03-13 00:00:00,2013-03-13 06:00:00,13,1194.2391134163781
2013-03-13 00:00:00,2013-03-13 06:30:00,14,1251.637767871856
2013-03-13 00:00:00,2013-03-13 07:00:00,15,1294.5310523307407
2013-03-13 00:00:00,2013-03-13 07:30:00,16,1295.7391525483472
2013-03-13 00:00:00,2013-03-13 08:00:00,17,1316.5116720863205
2013-03-13 00:00:00,2013-03-13 08:30:00,18,1324.2699729272235
2013-03-13 00:00:00,2013-03-13 09:00:00,19,1317.5451539295614
2013-03-13 00:00:00,2013-03-13 09:30:00,20,1318.8098435746483
2013-03-13 00:00:00,2013-03-13 10:00:00,21,1317.819097774754
2013-03-13 00:00:00,2013-03-13 10:30:00,22,1321.3759559075174
2013-03-13 00:00:00,2013-03-13 11:00:00,23,1332.2448302757275
2013-03-13 00:00:00,2013-03-13 11:30:00,24,1348.8461474345877
2013-03-13 00:00:00,2013-03-13 12:00:00,25,1356.807358083344
2013-03-13 00:00:00,2013-03-13 12:30:00,26,1366.3735163771685
2013-03-13 00:00:00,2013-03-13 13:00:00,27,1375.5834682247473
2013-03-13 00:00:00,2013-03-13 13:30:00,28,1394.9016811094157
2013-03-13 00:00:00,2013-03-13 14:00:00,29,1398.0463322388266
2013-03-13 00:00:00,2013-03-13 14:30:00,30,1402.2355346731485
2013-03-13 00:00:00,2013-03-13 15:00:00,31,1413.6336409507285
2013-03-13 00:00:00,2013-03-13 15:30:00,32,1425.7546324553362
2013-03-13 00:00:00,2013-03-13 16:00:00,33,1438.7795677663812
2013-03-13 00:00:00,2013-03-13 16:30:00,34,1441.554718482234
2013-03-13 00:00:00,2013-03-13 17:00:00,35,1444.7176510796537
2013-03-13 00:00:00,2013-03-13 17:30:00,36,1457.598584352722
2013-03-13 00:00:00,2013-03-13 18:00:00,37,1481.197623896188
2013-03-13 00:00:00,2013-03-13 18:30:00,38,1485.426628881594
2013-03-13 00:00:00,2013-03-13 19:00:00,39,1470.5086188074422
2013-03-13 00:00:00,2013-03-13 19:30:00,40,1447.6547691837218
2013-03-13 00:00:00,2013-03-13 20:00:00,41,1432.9355110774147
2013-03-13 00:00:00,2013-03-13 20:30:00,42,1412.145086104385
2013-03-13 00:00:00,2013-03-13 21:00:00,43,1381.3649586006616
2013-03-13 00:00:00,2013-03-13 21:30:00,44,1342.5137363984904
2013-03-13 00:00:00,2013-03-13 22:00:00,45,1293.930227316129
2013-03-13 00:00:00,2013-03-13 22:30:00,46,1263.82214734322
2013-03-13 00:00:00,2013-03-13 23:00:00,47,1233.7476088829446
2013-03-13 00:00:00,2013-03-13 23:30:00,48,1448.2339213468154
2013-03-14 00:00:00,2013-03-14 00:00:00,1,1395.8690589902558
2013-03-14 00:00:00,2013-03-14 00:30:00,2,1337.8105289223074
2013-03-14 00:00:00,2013-03-14 01:00:00,3,1252.540472940576
2013-03-14 00:00:00,2013-03-14 01:30:00,4,1183.1216633956144
2013-03-14 00:00:00,2013-03-14 02:00:00,5,1137.8496143786456
2013-03-14 00:00:00,2013-03-14 02:30:00,6,1111.7369243281876
2013-03-14 00:00:00,2013-03-14 03:00:00,7,1095.733474665255
2013-03-14 00:00:00,2013-03-14 03:30:00,8,1094.367408233738
2013-03-14 00:00:00,2013-03-14 04:00:00,9,1098.8128415042777
2013-03-14 00:00:00,2013-03-14 04:30:00,10,1113.8988629836917
2013-03-14 00:00:00,2013-03-14 05:00:00,11,1130.982933172166
2013-03-14 00:00:00,2013-03-14 05:30:00,12,1162.1329157580292
2013-03-14 00:00:00,2013-03-14 06:00:00,13,1194.2391134163781
2013-03-14 00:00:00,2013-03-14 06:30:00,14,1251.637767871856
2013-03-14 00:00:00,2013-03-14 07:00:00,15,1294.5310523307407
2013-03-14 00:00:00,2013-03-14 07:30:00,16,1295.7391525483472
2013-03-14 00:00:00,2013-03-14 08:00:00,17,1316.5116720863205
2013-03-14 00:00:00,2013-03-14 08:30:00,18,1324.2699729272235
2013-03-14 00:00:00,2013-03-14 09:00:00,19,1317.5451539295614
2013-03-14 00:00:00,2013-03-14 09:30:00,20,1318.8098435746483
2013-03-14 00:00:00,2013-03-14 10:00:00,21,1317.819097774754
2013-03-14 00:00:00,2013-03-14 10:30:00,22,1321.3759559075174
2013-03-14 00:00:00,2013-03-14 11:00:00,23,1332.2448302757275
2013-03-14 00:00:00,2013-03-14 11:30:00,24,1348.8461474345877
2013-03-14 00:00:00,2013-03-14 12:00:00,25,1356.807358083344
2013-03-14 00:00:00,2013-03-14 12:30:00,26,1366.3735163771685
2013-03-14 00:00:00,2013-03-14 13:00:00,27,1375.5834682247473
2013-03-14 00:00:00,2013-03-14 13:30:00,28,1394.9016811094157
2013-03-14 00:00:00,2013-03-14 14:00:00,29,1398.0463322388266
2013-03-14 00:00:00,2013-03-14 14:30:00,30,1402.2355346731485
2013-03-14 00:00:00,2013-03-14 15:00:00,31,1413.6336409507285
2013-03-14 00:00:00,2013-03-14 15:30:00,32,1425.7546324553362
2013-03-14 00:00:00,2013-03-14 16:00:00,33,1438.7795677663812
2013-03-14 00:00:00,2013-03-14 16:30:00,34,1441.554718482234
2013-03-14 00:00:00,2013-03-14 17:00:00,35,1444.7176510796537
2013-03-14 00:00:00,2013-03-14 17:30:00,36,1457.598584352722
2013-03-14 00:00:00,2013-03-14 18:00:00,37,1481.197623896188
2013-03-14 00:00:00,2013-03-14 18:30:00,38,1485.426628881594
2013-03-14 00:00:00,2013-03-14 19:00:00,39,1470.5086188074422
2013-03-14 00:00:00,2013-03-14 19:30:00,40,1447.6547691837218
2013-03-14 00:00:00,2013-03-14 20:00:00,41,1432.9355110774147
2013-03-14 00:00:00,2013-03-14 20:30:00,42,1412.145086104385
2013-03-14 00:00:00,2013-03-14 21:00:00,43,1381.3649586006616
2013-03-14 00:00:00,2013-03-14 21:30:00,44,1342.5137363984904
2013-03-14 00:00:00,2013-03-14 22:00:00,45,1293.930227316129
2013-03-14 00:00:00,2013-03-14 22:30:00,46,1263.82214734322
2013-03-14 00:00:00,2013-03-14 23:00:00,47,1233.7476088829446
2013-03-14 00:00:00,2013-03-14 23:30:00,48,1448.2339213468154
2013-03-15 00:00:00,2013-03-15 00:00:00,1,1395.8690589902558
2013-03-15 00:00:00,2013-03-15 00:30:00,2,1337.8105289223074
2013-03-15 00:00:00,2013-03-15 01:00:00,3,1252.540472940576
2013-03-15 00:00:00,2013-03-15 01:30:00,4,1183.1216633956144
2013-03-15 00:00:00,2013-03-15 02:00:00,5,1137.8496143786456
2013-03-15 00:00:00,2013-03-15 02:30:00,6,1111.7369243281876
2013-03-15 00:00:00,2013-03-15 03:00:00,7,1095.733474665255
2013-03-15 00:00:00,2013-03-15 03:30:00,8,1094.367408233738
2013-03-15 00:00:00,2013-03-15 04:00:00,9,1098.8128415042777
2013-03-15 00:00:00,2013-03-15 04:30:00,10,1113.8988629836917
2013-03-15 00:00:00,2013-03-15 05:00:00,11,1130.982933172166
2013-03-15 00:00:00,2013-03-15 05:30:00,12,1162.1329157580292
2013-03-15 00:00:00,2013-03-15 06:00:00,13,1194.2391134163781
2013-03-15 00:00:00,2013-03-15 06:30:00,14,1251.637767871856
2013-03-15 00:00:00,2013-03-15 07:00:00,15,1294.5310523307407
2013-03-15 00:00:00,2013-03-15 07:30:00,16,1295.7391525483472
2013-03-15 00:00:00,2013-03-15 08:00:00,17,1316.5116720863205
2013-03-15 00:00:00,2013-03-15 08:30:00,18,1324.2699729272235
2013-03-15 00:00:00,2013-03-15 09:00:00,19,1317.5451539295614
2013-03-15 00:00:00,2013-03-15 09:30:00,20,1318.8098435746483
2013-03-15 00:00:00,2013-03-15 10:00:00,21,1317.819097774754
2013-03-15 00:00:00,2013-03-15 10:30:00,22,1321.3759559075174
2013-03-15 00:00:00,2013-03-15 11:00:00,23,1332.2448302757275
2013-03-15 00:00:00,2013-03-15 11:30:00,24,1348.8461474345877
2013-03-15 00:00:00,2013-03-15 12:00:00,25,1356.807358083344
2013-03-15 00:00:00,2013-03-15 12:30:00,26,1366.3735163771685
2013-03-15 00:00:00,2013-03-15 13:00:00,27,1375.5834682247473
2013-03-15 00:00:00,2013-03-15 13:30:00,28,1394.9016811094157
2013-03-15 00:00:00,2013-03-15 14:00:00,29,1398.0463322388266
2013-03-15 00:00:00,2013-03-15 14:30:00,30,1402.2355346731485
2013-03-15 00:00:00,2013-03-15 15:00:00,31,1413.6336409507285
2013-03-15 00:00:00,2013-03-15 15:30:00,32,1425.7546324553362
2013-03-15 00:00:00,2013-03-15 16:00:00,33,1438.7795677663812
2013-03-15 00:00:00,2013-03-15 16:30:00,34,1441.554718482234
2013-03-15 00:00:00,2013-03-15 17:00:00,35,1444.7176510796537
2013-03-15 00:00:00,2013-03-15 17:30:00,36,1457.598584352722
2013-03-15 00:00:00,2013-03-15 18:00:00,37,1481.197623896188
2013-03-15 00:00:00,2013-03-15 18:30:00,38,1485.426628881594
2013-03-15 00:00:00,2013-03-15 19:00:00,39,1470.5086188074422
2013-03-15 00:00:00,2013-03-15 19:30:00,40,1447.6547691837218
2013-03-15 00:00:00,2013-03-15 20:00:00,41,1432.9355110774147
2013-03-15 00:00:00,2013-03-15 20:30:00,42,1412.145086104385
2013-03-15 00:00:00,2013-03-15 21:00:00,43,1381.3649586006616
2013-03-15 00:00:00,2013-03-15 21:30:00,44,1342.5137363984904
2013-03-15 00:00:00,2013-03-15 22:00:00,45,1293.930227316129
2013-03-15 00:00:00,2013-03-15 22:30:00,46,1263.82214734322
2013-03-15 00:00:00,2013-03-15 23:00:00,47,1233.7476088829446
2013-03-15 00:00:00,2013-03-15 23:30:00,48,1448.2339213468154
2013-03-16 00:00:00,2013-03-16 00:00:00,1,1395.8690589902558
2013-03-16 00:00:00,2013-03-16 00:30:00,2,1337.8105289223074
2013-03-16 00:00:00,2013-03-16 01:00:00,3,1252.540472940576
2013-03-16 00:00:00,2013-03-16 01:30:00,4,1183.1216633956144
2013-03-16 00:00:00,2013-03-16 02:00:00,5,1137.8496143786456
2013-03-16 00:00:00,2013-03-16 02:30:00,6,1111.7369243281876
2013-03-16 00:00:00,2013-03-16 03:00:00,7,1095.733474665255
2013-03-16 00:00:00,2013-03-16 03:30:00,8,1094.367408233738
2013-03-16 00:00:00,2013-03-16 04:00:00,9,1098.8128415042777
2013-03-16 00:00:00,2013-03-16 04:30:00,10,1113.8988629836917
2013-03-16 00:00:00,2013-03-16 05:00:00,11,1130.982933172166
2013-03-16 00:00:00,2013-03-16 05:30:00,12,1162.1329157580292
2013-03-16 00:00:00,2013-03-16 06:00:00,13,1194.2391134163781
2013-03-16 00:00:00,2013-03-16 06:30:00,14,1251.637767871856
2013-03-16 00:00:00,2013-03-16 07:00:00,15,1294.5310523307407
2013-03-16 00:00:00,2013-03-16 07:30:00,16,1295.7391525483472
2013-03-16 00:00:00,2013-03-16 08:00:00,17,1316.5116720863205
2013-03-16 00:00:00,2013-03-16 08:30:00,18,1324.2699729272235
2013-03-16 00:00:00,2013-03-16 09:00:00,19,1317.5451539295614
2013-03-16 00:00:00,2013-03-16 09:30:00,20,1318.8098435746483
2013-03-16 00:00:00,2013-03-16 10:00:00,21,1317.819097774754
2013-03-16 00:00:00,2013-03-16 10:30:00,22,1321.3759559075174
2013-03-16 00:00:00,2013-03-16 11:00:00,23,1332.2448302757275
2013-03-16 00:00:00,2013-03-16 11:30:00,24,1348.8461474345877
2013-03-16 00:00:00,2013-03-16 12:00:00,25,1356.807358083344
2013-03-16 00:00:00,2013-03-16 12:30:00,26,1366.3735163771685
2013-03-16 00:00:00,2013-03-16 13:00:00,27,1375.5834682247473
2013-03-16 00:00:00,2013-03-16 13:30:00,28,1394.9016811094157
2013-03-16 00:00:00,2013-03-16 14:00:00,29,1398.0463322388266
2013-03-16 00:00:00,2013-03-16 14:30:00,30,1402.2355346731485
2013-03-16 00:00:00,2013-03-16 15:00:00,31,1413.6336409507285
2013-03-16 00:00:00,2013-03-16 15:30:00,32,1425.7546324553362
2013-03-16 00:00:00,2013-03-16 16:00:00,33,1438.7795677663812
2013-03-16 00:00:00,2013-03-16 16:30:00,34,1441.554718482234
2013-03-16 00:00:00,2013-03-16 17:00:00,35,1444.7176510796537
2013-03-16 00:00:00,2013-03-16 17:30:00,36,1457.598584352722
2013-03-16 00:00:00,2013-03-16 18:00:00,37,1481.197623896188
2013-03-16 00:00:00,2013-03-16 18:30:00,38,1485.426628881594
2013-03-16 00:00:00,2013-03-16 19:00:00,39,1470.5086188074422
2013-03-16 00:00:00,2013-03-16 19:30:00,40,1447.6547691837218
2013-03-16 00:00:00,2013-03-16 20:00:00,41,1432.9355110774147
2013-03-16 00:00:00,2013-03-16 20:30:00,42,1412.145086104385
2013-03-16 00:00:00,2013-03-16 21:00:00,43,1381.3649586006616
2013-03-16 00:00:00,2013-03-16 21:30:00,44,1342.5137363984904
2013-03-16 00:00:00,2013-03-16 22:00:00,45,1293.930227316129
2013-03-16 00:00:00,2013-03-16 22:30:00,46,1263.82214734322
2013-03-16 00:00:00,2013-03-16 23:00:00,47,1233.7476088829446
2013-03-16 00:00:00,2013-03-16 23:30:00,48,1448.2339213468154
2013-03-17 00:00:00,2013-03-17 00:00:00,1,1395.8690589902558
2013-03-17 00:00:00,2013-03-17 00:30:00,2,1337.8105289223074
2013-03-17 00:00:00,2013-03-17 01:00:00,3,1252.540472940576
2013-03-17 00:00:00,2013-03-17 01:30:00,4,1183.1216633956144
2013-03-17 00:00:00,2013-03-17 02:00:00,5,1137.8496143786456
2013-03-17 00:00:00,2013-03-17 02:30:00,6,1111.7369243281876
2013-03-17 00:00:00,2013-03-17 03:00:00,7,1095.733474665255
2013-03-17 00:00:00,2013-03-17 03:30:00,8,1094.367408233738
2013-03-17 00:00:00,2013-03-17 04:00:00,9,1098.8128415042777
2013-03-17 00:00:00,2013-03-17 04:30:00,10,1113.8988629836917
2013-03-17 00:00:00,2013-03-17 05:00:00,11,1130.982933172166
2013-03-17 00:00:00,2013-03-17 05:30:00,12,1162.1329157580292
2013-03-17 00:00:00,2013-03-17 06:00:00,13,1194.2391134163781
2013-03-17 00:00:00,2013-03-17 06:30:00,14,1251.637767871856
2013-03-17 00:00:00,2013-03-17 07:00:00,15,1294.5310523307407
2013-03-17 00:00:00,2013-03-17 07:30:00,16,1295.7391525483472
2013-03-17 00:00:00,2013-03-17 08:00:00,17,1316.5116720863205
2013-03-17 00:00:00,2013-03-17 08:30:00,18,1324.2699729272235
2013-03-17 00:00:00,2013-03-17 09:00:00,19,1317.5451539295614
2013-03-17 00:00:00,2013-03-17 09:30:00,20,1318.8098435746483
2013-03-17 00:00:00,2013-03-17 10:00:00,21,1317.819097774754
2013-03-17 00:00:00,2013-03-17 10:30:00,22,1321.3759559075174
2013-03-17 00:00:00,2013-03-17 11:00:00,23,1332.2448302757275
2013-03-17 00:00:00,2013-03-17 11:30:00,24,1348.8461474345877
2013-03-17 00:00:00,2013-03-17 12:00:00,25,1356.807358083344
2013-03-17 00:00:00,2013-03-17 12:30:00,26,1366.3735163771685
2013-03-17 00:00:00,2013-03-17 13:00:00,27,1375.5834682247473
2013-03-17 00:00:00,2013-03-17 13:30:00,28,1394.9016811094157
2013-03-17 00:00:00,2013-03-17 14:00:00,29,1398.0463322388266
2013-03-17 00:00:00,2013-03-17 14:30:00,30,1402.2355346731485
2013-03-17 00:00:00,2013-03-17 15:00:00,31,1413.6336409507285
2013-03-17 00:00:00,2013-03-17 15:30:00,32,1425.7546324553362
2013-03-17 00:00:00,2013-03-17 16:00:00,33,1438.7795677663812
2013-03-17 00:00:00,2013-03-17 16:30:00,34,1441.554718482234
2013-03-17 00:00:00,2013-03-17 17:00:00,35,1444.7176510796537
2013-03-17 00:00:00,2013-03-17 17:30:00,36,1457.598584352722
2013-03-17 00:00:00,2013-03-17 18:00:00,37,1481.197623896188
2013-03-17 00:00:00,2013-03-17 18:30:00,38,1485.426628881594
2013-03-17 00:00:00,2013-03-17 19:00:00,39,1470.5086188074422
2013-03-17 00:00:00,2013-03-17 19:30:00,40,1447.6547691837218
2013-03-17 00:00:00,2013-03-17 20:00:00,41,1432.9355110774147
2013-03-17 00:00:00,2013-03-17 20:30:00,42,1412.145086104385
2013-03-17 00:00:00,2013-03-17 21:00:00,43,1381.3649586006616
2013-03-17 00:00:00,2013-03-17 21:30:00,44,1342.5137363984904
2013-03-17 00:00:00,2013-03-17 22:00:00,45,1293.930227316129
2013-03-17 00:00:00,2013-03-17 22:30:00,46,1263.82214734322
2013-03-17 00:00:00,2013-03-17 23:00:00,47,1233.7476088829446
2013-03-17 00:00:00,2013-03-17 23:30:00,48,1448.2339213468154
2013-03-18 00:00:00,2013-03-18 00:00:00,1,1395.8690589902558
2013-03-18 00:00:00,2013-03-18 00:30:00,2,1337.8105289223074
2013-03-18 00:00:00,2013-03-18 01:00:00,3,1252.540472940576
2013-03-18 00:00:00,2013-03-18 01:30:00,4,1183.1216633956144
2013-03-18 00:00:00,2013-03-18 02:00:00,5,1137.8496143786456
2013-03-18 00:00:00,2013-03-18 02:30:00,6,1111.7369243281876
2013-03-18 00:00:00,2013-03-18 03:00:00,7,1095.733474665255
2013-03-18 00:00:00,2013-03-18 03:30:00,8,1094.367408233738
2013-03-18 00:00:00,2013-03-18 04:00:00,9,1098.8128415042777
2013-03-18 00:00:00,2013-03-18 04:30:00,10,1113.8988629836917
2013-03-18 00:00:00,2013-03-18 05:00:00,11,1130.982933172166
2013-03-18 00:00:00,2013-03-18 05:30:00,12,1162.1329157580292
2013-03-18 00:00:00,2013-03-18 06:00:00,13,1194.2391134163781
2013-03-18 00:00:00,2013-03-18 06:30:00,14,1251.637767871856
2013-03-18 00:00:00,2013-03-18 07:00:00,15,1294.5310523307407
2013-03-18 00:00:00,2013-03-18 07:30:00,16,1295.7391525483472
2013-03-18 00:00:00,2013-03-18 08:00:00,17,1316.5116720863205
2013-03-18 00:00:00,2013-03-18 08:30:00,18,1324.2699729272235
2013-03-18 00:00:00,2013-03-18 09:00:00,19,1317.5451539295614
2013-03-18 00:00:00,2013-03-18 09:30:00,20,1318.8098435746483
2013-03-18 00:00:00,2013-03-18 10:00:00,21,1317.819097774754
2013-03-18 00:00:00,2013-03-18 10:30:00,22,1321.3759559075174
2013-03-18 00:00:00,2013-03-18 11:00:00,23,1332.2448302757275
2013-03-18 00:00:00,2013-03-18 11:30:00,24,1348.8461474345877
2013-03-18 00:00:00,2013-03-18 12:00:00,25,1356.807358083344
2013-03-18 00:00:00,2013-03-18 12:30:00,26,1366.3735163771685
2013-03-18 00:00:00,2013-03-18 13:00:00,27,1375.5834682247473
2013-03-18 00:00:00,2013-03-18 13:30:00,28,1394.9016811094157
2013-03-18 00:00:00,2013-03-18 14:00:00,29,1398.0463322388266
2013-03-18 00:00:00,2013-03-18 14:30:00,30,1402.2355346731485
2013-03-18 00:00:00,2013-03-18 15:00:00,31,1413.6336409507285
2013-03-18 00:00:00,2013-03-18 15:30:00,32,1425.7546324553362
2013-03-18 00:00:00,2013-03-18 16:00:00,33,1438.7795677663812
2013-03-18 00:00:00,2013-03-18 16:30:00,34,1441.554718482234
2013-03-18 00:00:00,2013-03-18 17:00:00,35,1444.7176510796537
2013-03-18 00:00:00,2013-03-18 17:30:00,36,1457.598584352722
2013-03-18 00:00:00,2013-03-18 18:00:00,37,1481.197623896188
2013-03-18 00:00:00,2013-03-18 18:30:00,38,1485.426628881594
2013-03-18 00:00:00,2013-03-18 19:00:00,39,1470.5086188074422
2013-03-18 00:00:00,2013-03-18 19:30:00,40,1447.6547691837218
2013-03-18 00:00:00,2013-03-18 20:00:00,41,1432.9355110774147
2013-03-18 00:00:00,2013-03-18 20:30:00,42,1412.145086104385
2013-03-18 00:00:00,2013-03-18 21:00:00,43,1381.3649586006616
2013-03-18 00:00:00,2013-03-18 21:30:00,44,1342.5137363984904
2013-03-18 00:00:00,2013-03-18 22:00:00,45,1293.930227316129
2013-03-18 00:00:00,2013-03-18 22:30:00,46,1263.82214734322
2013-03-18 00:00:00,2013-03-18 23:00:00,47,1233.7476088829446
2013-03-18 00:00:00,2013-03-18 23:30:00,48,1448.2339213468154
2013-03-19 00:00:00,2013-03-19 00:00:00,1,1395.8690589902558
2013-03-19 00:00:00,2013-03-19 00:30:00,2,1337.8105289223074
2013-03-19 00:00:00,2013-03-19 01:00:00,3,1252.540472940576
2013-03-19 00:00:00,2013-03-19 01:30:00,4,1183.1216633956144
2013-03-19 00:00:00,2013-03-19 02:00:00,5,1137.8496143786456
2013-03-19 00:00:00,2013-03-19 02:30:00,6,1111.7369243281876
2013-03-19 00:00:00,2013-03-19 03:00:00,7,1095.733474665255
2013-03-19 00:00:00,2013-03-19 03:30:00,8,1094.367408233738
2013-03-19 00:00:00,2013-03-19 04:00:00,9,1098.8128415042777
2013-03-19 00:00:00,2013-03-19 04:30:00,10,1113.8988629836917
2013-03-19 00:00:00,2013-03-19 05:00:00,11,1130.982933172166
2013-03-19 00:00:00,2013-03-19 05:30:00,12,1162.1329157580292
2013-03-19 00:00:00,2013-03-19 06:00:00,13,1194.2391134163781
2013-03-19 00:00:00,2013-03-19 06:30:00,14,1251.637767871856
2013-03-19 00:00:00,2013-03-19 07:00:00,15,1294.5310523307407
2013-03-19 00:00:00,2013-03-19 07:30:00,16,1295.7391525483472
2013-03-19 00:00:00,2013-03-19 08:00:00,17,1316.5116720863205
2013-03-19 00:00:00,2013-03-19 08:30:00,18,1324.2699729272235
2013-03-19 00:00:00,2013-03-19 09:00:00,19,1317.5451539295614
2013-03-19 00:00:00,2013-03-19 09:30:00,20,1318.8098435746483
2013-03-19 00:00:00,2013-03-19 10:00:00,21,1317.819097774754
2013-03-19 00:00:00,2013-03-19 10:30:00,22,1321.3759559075174
2013-03-19 00:00:00,2013-03-19 11:00:00,23,1332.2448302757275
2013-03-19 00:00:00,2013-03-19 11:30:00,24,1348.8461474345877
2013-03-19 00:00:00,2013-03-19 12:00:00,25,1356.807358083344
2013-03-19 00:00:00,2013-03-19 12:30:00,26,1366.3735163771685
2013-03-19 00:00:00,2013-03-19 13:00:00,27,1375.5834682247473
2013-03-19 00:00:00,2013-03-19 13:30:00,28,1394.9016811094157
2013-03-19 00:00:00,2013-03-19 14:00:00,29,1398.0463322388266
2013-03-19 00:00:00,2013-03-19 14:30:00,30,1402.2355346731485
2013-03-19 00:00:00,2013-03-19 15:00:00,31,1413.6336409507285
2013-03-19 00:00:00,2013-03-19 15:30:00,32,1425.7546324553362
2013-03-19 00:00:00,2013-03-19 16:00:00,33,1438.7795677663812
2013-03-19 00:00:00,2013-03-19 16:30:00,34,1441.554718482234
2013-03-19 00:00:00,2013-03-19 17:00:00,35,1444.7176510796537
2013-03-19 00:00:00,2013-03-19 17:30:00,36,1457.598584352722
2013-03-19 00:00:00,2013-03-19 18:00:00,37,1481.197623896188
2013-03-19 00:00:00,2013-03-19 18:30:00,38,1485.426628881594
2013-03-19 00:00:00,2013-03-19 19:00:00,39,1470.5086188074422
2013-03-19 00:00:00,2013-03-19 19:30:00,40,1447.6547691837218
2013-03-19 00:00:00,2013-03-19 20:00:00,41,1432.9355110774147
2013-03-19 00:00:00,2013-03-19 20:30:00,42,1412.145086104385
2013-03-19 00:00:00,2013-03-19 21:00:00,43,1381.3649586006616
2013-03-19 00:00:00,2013-03-19 21:30:00,44,1342.5137363984904
2013-03-19 00:00:00,2013-03-19 22:00:00,45,1293.930227316129
2013-03-19 00:00:00,2013-03-19 22:30:00,46,1263.82214734322
2013-03-19 00:00:00,2013-03-19 23:00:00,47,1233.7476088829446
2013-03-19 00:00:00,2013-03-19 23:30:00,48,1448.2339213468154
2013-03-20 00:00:00,2013-03-20 00:00:00,1,1395.8690589902558
2013-03-20 00:00:00,2013-03-20 00:30:00,2,1337.8105289223074
2013-03-20 00:00:00,2013-03-20 01:00:00,3,1252.540472940576
2013-03-20 00:00:00,2013-03-20 01:30:00,4,1183.1216633956144
2013-03-20 00:00:00,2013-03-20 02:00:00,5,1137.8496143786456
2013-03-20 00:00:00,2013-03-20 02:30:00,6,1111.7369243281876
2013-03-20 00:00:00,2013-03-20 03:00:00,7,1095.733474665255
2013-03-20 00:00:00,2013-03-20 03:30:00,8,1094.367408233738
2013-03-20 00:00:00,2013-03-20 04:00:00,9,1098.8128415042777
2013-03-20 00:00:00,2013-03-20 04:30:00,10,1113.8988629836917
2013-03-20 00:00:00,2013-03-20 05:00:00,11,1130.982933172166
2013-03-20 00:00:00,2013-03-20 05:30:00,12,1162.1329157580292
2013-03-20 00:00:00,2013-03-20 06:00:00,13,1194.2391134163781
2013-03-20 00:00:00,2013-03-20 06:30:00,14,1251.637767871856
2013-03-20 00:00:00,2013-03-20 07:00:00,15,1294.5310523307407
2013-03-20 00:00:00,2013-03-20 07:30:00,16,1295.7391525483472
2013-03-20 00:00:00,2013-03-20 08:00:00,17,1316.5116720863205
2013-03-20 00:00:00,2013-03-20 08:30:00,18,1324.2699729272235
2013-03-20 00:00:00,2013-03-20 09:00:00,19,1317.5451539295614
