Origin,Timestamp,Horizon,ARIMA
2013-03-18 00:00:00,2013-03-18 12:30:00,26,1597.38357723698
2013-03-18 00:00:00,2013-03-18 13:00:00,27,1597.4183418256468
2013-03-18 00:00:00,2013-03-18 13:30:00,28,1597.4501130479132
2013-03-18 00:00:00,2013-03-18 14:00:00,29,1597.4798042551206
2013-03-18 00:00:00,2013-03-18 14:30:00,30,1597.5080501121547
2013-03-18 00:00:00,2013-03-18 15:00:00,31,1597.5352916316892
2013-03-18 00:00:00,2013-03-18 15:30:00,32,1597.5618352623442
2013-03-18 00:00:00,2013-03-18 16:00:00,33,1597.5878939475613
2013-03-18 00:00:00,2013-03-18 16:30:00,34,1597.613615656385
2013-03-18 00:00:00,2013-03-18 17:00:00,35,1597.6391032087847
2013-03-18 00:00:00,2013-03-18 17:30:00,36,1597.664428051772
2013-03-18 00:00:00,2013-03-18 18:00:00,37,1597.689639832079
2013-03-18 00:00:00,2013-03-18 18:30:00,38,1597.714773047972
2013-03-18 00:00:00,2013-03-18 19:00:00,39,1597.7398516714284
2013-03-18 00:00:00,2013-03-18 19:30:00,40,1597.7648923599734
2013-03-18 00:00:00,2013-03-18 20:00:00,41,1597.789906688502
2013-03-18 00:00:00,2013-03-18 20:30:00,42,1597.814902700118
2013-03-18 00:00:00,2013-03-18 21:00:00,43,1597.8398859837719
2013-03-18 00:00:00,2013-03-18 21:30:00,44,1597.864860423085
2013-03-18 00:00:00,2013-03-18 22:00:00,45,1597.8898287166878
2013-03-18 00:00:00,2013-03-18 22:30:00,46,1597.9147927397912
2013-03-18 00:00:00,2013-03-18 23:00:00,47,1597.939753795432
2013-03-18 00:00:00,2013-03-18 23:30:00,48,1597.9647127890573
2013-03-19 00:00:00,2013-03-19 00:00:00,1,1346.5330911400522
2013-03-19 00:00:00,2013-03-19 00:30:00,2,1426.3773982657463
2013-03-19 00:00:00,2013-03-19 01:00:00,3,1480.8426414418657
2013-03-19 00:00:00,2013-03-19 01:30:00,4,1518.8679528012792
2013-03-19 00:00:00,2013-03-19 02:00:00,5,1545.269792611674
2013-03-19 00:00:00,2013-03-19 02:30:00,6,1563.6281626491925
2013-03-19 00:00:00,2013-03-19 03:00:00,7,1576.3917475847184
2013-03-19 00:00:00,2013-03-19 03:30:00,8,1585.2685896123646
2013-03-19 00:00:00,2013-03-19 04:00:00,9,1591.4444758394854
2013-03-19 00:00:00,2013-03-19 04:30:00,10,1595.743561831988
2013-03-19 00:00:00,2013-03-19 05:00:00,11,1598.7385021701748
2013-03-19 00:00:00,2013-03-19 05:30:00,12,1600.8272252067572
2013-03-19 00:00:00,2013-03-19 06:00:00,13,1602.2862405009676
2013-03-19 00:00:00,2013-03-19 06:30:00,14,1603.3076877360522
2013-03-19 00:00:00,2013-03-19 07:00:00,15,1604.0250799238263
2013-03-19 00:00:00,2013-03-19 07:30:00,16,1604.5311919036742
2013-03-19 00:00:00,2013-03-19 08:00:00,17,1604.890490578481
2013-03-19 00:00:00,2013-03-19 08:30:00,18,1605.147772378487
2013-03-19 00:00:00,2013-03-19 09:00:00,19,1605.3341652168754
2013-03-19 00:00:00,2013-03-19 09:30:00,20,1605.4712990979697
2013-03-19 00:00:00,2013-03-19 10:00:00,21,1605.5742041680007
2013-03-19 00:00:00,2013-03-19 10:30:00,22,1605.6533244977293
2013-03-19 00:00:00,2013-03-19 11:00:00,23,1605.7159174093651
2013-03-19 00:00:00,2013-03-19 11:30:00,24,1605.7670258336643
2013-03-19 00:00:00,2013-03-19 12:00:00,25,1605.8101539764311
2013-03-19 00:00:00,2013-03-19 12:30:00,26,1605.8477368221836
2013-03-19 00:00:00,2013-03-19 13:00:00,27,1605.8814663804485
2013-03-19 00:00:00,2013-03-19 13:30:00,28,1605.912518386109
2013-03-19 00:00:00,2013-03-19 14:00:00,29,1605.941709827778
2013-03-19 00:00:00,2013-03-19 14:30:00,30,1605.9696084103034
2013-03-19 00:00:00,2013-03-19 15:00:00,31,1605.9966086175123
2013-03-19 00:00:00,2013-03-19 15:30:00,32,1606.0229845662986
2013-03-19 00:00:00,2013-03-19 16:00:00,33,1606.0489267336009
2013-03-19 00:00:00,2013-03-19 16:30:00,34,1606.0745674770549
2013-03-19 00:00:00,2013-03-19 17:00:00,35,1606.0999987686546
2013-03-19 00:00:00,2013-03-19 17:30:00,36,1606.1252845174263
2013-03-19 00:00:00,2013-03-19 18:00:00,37,1606.1504691321456
2013-03-19 00:00:00,2013-03-19 18:30:00,38,1606.175583471355
2013-03-19 00:00:00,2013-03-19 19:00:00,39,1606.2006489778785
2013-03-19 00:00:00,2013-03-19 19:30:00,40,1606.2256805517966
2013-03-19 00:00:00,2013-03-19 20:00:00,41,1606.2506885468001
2013-03-19 00:00:00,2013-03-19 20:30:00,42,1606.2756801574087
2013-03-19 00:00:00,2013-03-19 21:00:00,43,1606.300660382913
2013-03-19 00:00:00,2013-03-19 21:30:00,44,1606.325632697195
2013-03-19 00:00:00,2013-03-19 22:00:00,45,1606.3505995141672
2013-03-19 00:00:00,2013-03-19 22:30:00,46,1606.375562511197
2013-03-19 00:00:00,2013-03-19 23:00:00,47,1606.4005228538447
2013-03-19 00:00:00,2013-03-19 23:30:00,48,1606.4254813520292
2013-03-20 00:00:00,2013-03-20 00:00:00,1,1369.4731326277777
2013-03-20 00:00:00,2013-03-20 00:30:00,2,1446.989419615943
2013-03-20 00:00:00,2013-03-20 01:00:00,3,1499.829410759872
2013-03-20 00:00:00,2013-03-20 01:30:00,4,1536.726640400725
2013-03-20 00:00:00,2013-03-20 02:00:00,5,1562.3443931564466
2013-03-20 00:00:00,2013-03-20 02:30:00,6,1580.1579561472383
2013-03-20 00:00:00,2013-03-20 03:00:00,7,1592.5429624567007
2013-03-20 00:00:00,2013-03-20 03:30:00,8,1601.1567407014875
2013-03-20 00:00:00,2013-03-20 04:00:00,9,1607.1498303543128
2013-03-20 00:00:00,2013-03-20 04:30:00,10,1611.3218956303751
2013-03-20 00:00:00,2013-03-20 05:00:00,11,1614.228572461375
2013-03-20 00:00:00,2013-03-20 05:30:00,12,1616.25596340651
2013-03-20 00:00:00,2013-03-20 06:00:00,13,1617.6723605721213
2013-03-20 00:00:00,2013-03-20 06:30:00,14,1618.664193541075
2013-03-20 00:00:00,2013-03-20 07:00:00,15,1619.3610075198078
2013-03-20 00:00:00,2013-03-20 07:30:00,16,1619.8528202195255
2013-03-20 00:00:00,2013-03-20 08:00:00,17,1620.2021826840505
2013-03-20 00:00:00,2013-03-20 08:30:00,18,1620.4525600613263
2013-03-20 00:00:00,2013-03-20 09:00:00,19,1620.6341551899352
2013-03-20 00:00:00,2013-03-20 09:30:00,20,1620.7679552631173
2013-03-20 00:00:00,2013-03-20 10:00:00,21,1620.8685437538413
2013-03-20 00:00:00,2013-03-20 10:30:00,22,1620.9460543508478
2013-03-20 00:00:00,2013-03-20 11:00:00,23,1621.0075286996835
2013-03-20 00:00:00,2013-03-20 11:30:00,24,1621.0578598628133
2013-03-20 00:00:00,2013-03-20 12:00:00,25,1621.1004479063338
2013-03-20 00:00:00,2013-03-20 12:30:00,26,1621.1376554506978
2013-03-20 00:00:00,2013-03-20 13:00:00,27,1621.1711242214628
2013-03-20 00:00:00,2013-03-20 13:30:00,28,1621.2019950124459
2013-03-20 00:00:00,2013-03-20 14:00:00,29,1621.231060532591
2013-03-20 00:00:00,2013-03-20 14:30:00,30,1621.2588716154153
2013-03-20 00:00:00,2013-03-20 15:00:00,31,1621.2858110212815
2013-03-20 00:00:00,2013-03-20 15:30:00,32,1621.3121447207434
2013-03-20 00:00:00,2013-03-20 16:00:00,33,1621.338057530052
2013-03-20 00:00:00,2013-03-20 16:30:00,34,1621.3636778733744
2013-03-20 00:00:00,2013-03-20 17:00:00,35,1621.3890949894355
2013-03-20 00:00:00,2013-03-20 17:30:00,36,1621.4143708879817
2013-03-20 00:00:00,2013-03-20 18:00:00,37,1621.4395486580272
2013-03-20 00:00:00,2013-03-20 18:30:00,38,1621.4646582410446
2013-03-20 00:00:00,2013-03-20 19:00:00,39,1621.48972044261
2013-03-20 00:00:00,2013-03-20 19:30:00,40,1621.5147497199955
2013-03-20 00:00:00,2013-03-20 20:00:00,41,1621.5397561191965
2013-03-20 00:00:00,2013-03-20 20:30:00,42,1621.564746620922
2013-03-20 00:00:00,2013-03-20 21:00:00,43,1621.5897260758916
2013-03-20 00:00:00,2013-03-20 21:30:00,44,1621.6146978547483
2013-03-20 00:00:00,2013-03-20 22:00:00,45,1621.6396642996667
2013-03-20 00:00:00,2013-03-20 22:30:00,46,1621.6646270381657
2013-03-20 00:00:00,2013-03-20 23:00:00,47,1621.6895872011671
2013-03-20 00:00:00,2013-03-20 23:30:00,48,1621.71454557452
2013-03-21 00:00:00,2013-03-21 00:00:00,1,1462.5559676193518
2013-03-21 00:00:00,2013-03-21 00:30:00,2,1534.1071527262607
2013-03-21 00:00:00,2013-03-21 01:00:00,3,1582.802027829785
2013-03-21 00:00:00,2013-03-21 01:30:00,4,1616.818940046253
2013-03-21 00:00:00,2013-03-21 02:00:00,5,1640.4352293745626
2013-03-21 00:00:00,2013-03-21 02:30:00,6,1656.8580262908383
2013-03-21 00:00:00,2013-03-21 03:00:00,7,1668.2766241276436
2013-03-21 00:00:00,2013-03-21 03:30:00,8,1676.218869435312
2013-03-21 00:00:00,2013-03-21 04:00:00,9,1681.7453277297923
2013-03-21 00:00:00,2013-03-21 04:30:00,10,1685.5931426063835
2013-03-21 00:00:00,2013-03-21 05:00:00,11,1688.2745059863094
2013-03-21 00:00:00,2013-03-21 05:30:00,12,1690.1453322786394
2013-03-21 00:00:00,2013-03-21 06:00:00,13,1691.452936603018
2013-03-21 00:00:00,2013-03-21 06:30:00,14,1692.3691721616296
2013-03-21 00:00:00,2013-03-21 07:00:00,15,1693.0134554004192
2013-03-21 00:00:00,2013-03-21 07:30:00,16,1693.4687658095625
2013-03-21 00:00:00,2013-03-21 08:00:00,17,1693.7927637500275
2013-03-21 00:00:00,2013-03-21 08:30:00,18,1694.025515957193
2013-03-21 00:00:00,2013-03-21 09:00:00,19,1694.1948637981855
2013-03-21 00:00:00,2013-03-21 09:30:00,20,1694.3201535390972
2013-03-21 00:00:00,2013-03-21 10:00:00,21,1694.4148284138746
2013-03-21 00:00:00,2013-03-21 10:30:00,22,1694.4882297878269
2013-03-21 00:00:00,2013-03-21 11:00:00,23,1694.5468487408673
2013-03-21 00:00:00,2013-03-21 11:30:00,24,1694.595195761243
2013-03-21 00:00:00,2013-03-21 12:00:00,25,1694.6364050738446
2013-03-21 00:00:00,2013-03-21 12:30:00,26,1694.672654572754
2013-03-21 00:00:00,2013-03-21 13:00:00,27,1694.7054576218177
2013-03-21 00:00:00,2013-03-21 13:30:00,28,1694.7358658195267
2013-03-21 00:00:00,2013-03-21 14:00:00,29,1694.7646098952353
2013-03-21 00:00:00,2013-03-21 14:30:00,30,1694.7921976144014
2013-03-21 00:00:00,2013-03-21 15:00:00,31,1694.818981810477
2013-03-21 00:00:00,2013-03-21 15:30:00,32,1694.8452076585575
2013-03-21 00:00:00,2013-03-21 16:00:00,33,1694.8710455246526
2013-03-21 00:00:00,2013-03-21 16:30:00,34,1694.8966137918198
2013-03-21 00:00:00,2013-03-21 17:00:00,35,1694.92199472147
2013-03-21 00:00:00,2013-03-21 17:30:00,36,1694.947245474989
2013-03-21 00:00:00,2013-03-21 18:00:00,37,1694.972405772387
2013-03-21 00:00:00,2013-03-21 18:30:00,38,1694.997503214101
2013-03-21 00:00:00,2013-03-21 19:00:00,39,1695.0225569789798
2013-03-21 00:00:00,2013-03-21 19:30:00,40,1695.0475803939241
2013-03-21 00:00:00,2013-03-21 20:00:00,41,1695.072582719462
2013-03-21 00:00:00,2013-03-21 20:30:00,42,1695.0975703905012
2013-03-21 00:00:00,2013-03-21 21:00:00,43,1695.1225478784982
2013-03-21 00:00:00,2013-03-21 21:30:00,44,1695.147518290555
2013-03-21 00:00:00,2013-03-21 22:00:00,45,1695.1724837857184
2013-03-21 00:00:00,2013-03-21 22:30:00,46,1695.1974458642567
2013-03-21 00:00:00,2013-03-21 23:00:00,47,1695.222405568668
2013-03-21 00:00:00,2013-03-21 23:30:00,48,1695.2473636233578
2013-03-22 00:00:00,2013-03-22 00:00:00,1,1384.8939348983872
2013-03-22 00:00:00,2013-03-22 00:30:00,2,1470.6939024650362
2013-03-22 00:00:00,2013-03-22 01:00:00,3,1529.2040666252465
2013-03-22 00:00:00,2013-03-22 01:30:00,4,1570.0557214102344
2013-03-22 00:00:00,2013-03-22 02:00:00,5,1598.4189040674157
2013-03-22 00:00:00,2013-03-22 02:30:00,6,1618.1405985066647
2013-03-22 00:00:00,2013-03-22 03:00:00,7,1631.8514503325516
2013-03-22 00:00:00,2013-03-22 03:30:00,8,1641.3865365023935
2013-03-22 00:00:00,2013-03-22 04:00:00,9,1648.0198179978006
2013-03-22 00:00:00,2013-03-22 04:30:00,10,1652.6367368040198
2013-03-22 00:00:00,2013-03-22 05:00:00,11,1655.8525311172803
2013-03-22 00:00:00,2013-03-22 05:30:00,12,1658.094720038431
2013-03-22 00:00:00,2013-03-22 06:00:00,13,1659.6603749161366
2013-03-22 00:00:00,2013-03-22 06:30:00,14,1660.7559233171603
2013-03-22 00:00:00,2013-03-22 07:00:00,15,1661.5248065422127
2013-03-22 00:00:00,2013-03-22 07:30:00,16,1662.0666983493984
2013-03-22 00:00:00,2013-03-22 08:00:00,17,1662.4508595267232
2013-03-22 00:00:00,2013-03-22 08:30:00,18,1662.7254176546912
2013-03-22 00:00:00,2013-03-22 09:00:00,19,1662.9238153790568
2013-03-22 00:00:00,2013-03-22 09:30:00,20,1663.0692911536164
2013-03-22 00:00:00,2013-03-22 10:00:00,21,1663.177992795703
2013-03-22 00:00:00,2013-03-22 10:30:00,22,1663.2611410176282
2013-03-22 00:00:00,2013-03-22 11:00:00,23,1663.3265328102912
2013-03-22 00:00:00,2013-03-22 11:30:00,24,1663.3795861066528
2013-03-22 00:00:00,2013-03-22 12:00:00,25,1663.4240656921222
2013-03-22 00:00:00,2013-03-22 12:30:00,26,1663.4625876214336
2013-03-22 00:00:00,2013-03-22 13:00:00,27,1663.4969697252552
2013-03-22 00:00:00,2013-03-22 13:30:00,28,1663.5284751684183
2013-03-22 00:00:00,2013-03-22 14:00:00,29,1663.5579816924085
2013-03-22 00:00:00,2013-03-22 14:30:00,30,1663.5860992177177
2013-03-22 00:00:00,2013-03-22 15:00:00,31,1663.6132515627628
2013-03-22 00:00:00,2013-03-22 15:30:00,32,1663.639733228307
2013-03-22 00:00:00,2013-03-22 16:00:00,33,1663.6657488555263
2013-03-22 00:00:00,2013-03-22 16:30:00,34,1663.69144064443
2013-03-22 00:00:00,2013-03-22 17:00:00,35,1663.7169074062294
2013-03-22 00:00:00,2013-03-22 17:30:00,36,1663.7422178023512
2013-03-22 00:00:00,2013-03-22 18:00:00,37,1663.7674195438947
2013-03-22 00:00:00,2013-03-22 18:30:00,38,1663.7925457841034
2013-03-22 00:00:00,2013-03-22 19:00:00,39,1663.817619560332
2013-03-22 00:00:00,2013-03-22 19:30:00,40,1663.8426568806603
2013-03-22 00:00:00,2013-03-22 20:00:00,41,1663.8676688686999
2013-03-22 00:00:00,2013-03-22 20:30:00,42,1663.8926632539687
2013-03-22 00:00:00,2013-03-22 21:00:00,43,1663.917645407515
2013-03-22 00:00:00,2013-03-22 21:30:00,44,1663.9426190615447
2013-03-22 00:00:00,2013-03-22 22:00:00,45,1663.967586809474
2013-03-22 00:00:00,2013-03-22 22:30:00,46,1663.9925504534024
2013-03-22 00:00:00,2013-03-22 23:00:00,47,1664.0175112455638
2013-03-22 00:00:00,2013-03-22 23:30:00,48,1664.042470056104
2013-03-23 00:00:00,2013-03-23 00:00:00,1,1363.1162879357464
2013-03-23 00:00:00,2013-03-23 00:30:00,2,1452.6671549893938
2013-03-23 00:00:00,2013-03-23 01:00:00,3,1513.7356022771412
2013-03-23 00:00:00,2013-03-23 01:30:00,4,1556.3729863781532
2013-03-23 00:00:00,2013-03-23 02:00:00,5,1585.97568327844
2013-03-23 00:00:00,2013-03-23 02:30:00,6,1606.5589096531191
2013-03-23 00:00:00,2013-03-23 03:00:00,7,1620.8683808168369
2013-03-23 00:00:00,2013-03-23 03:30:00,8,1630.8194387902859
2013-03-23 00:00:00,2013-03-23 04:00:00,9,1637.7417675858524
2013-03-23 00:00:00,2013-03-23 04:30:00,10,1642.5595382696333
2013-03-23 00:00:00,2013-03-23 05:00:00,11,1645.9148994739428
2013-03-23 00:00:00,2013-03-23 05:30:00,12,1648.254069923896
2013-03-23 00:00:00,2013-03-23 06:00:00,13,1649.8871148270523
2013-03-23 00:00:00,2013-03-23 06:30:00,14,1651.0294908627268
2013-03-23 00:00:00,2013-03-23 07:00:00,15,1651.8309134338378
2013-03-23 00:00:00,2013-03-23 07:30:00,16,1652.395416014571
2013-03-23 00:00:00,2013-03-23 08:00:00,17,1652.7952888500033
2013-03-23 00:00:00,2013-03-23 08:30:00,18,1653.0807646142023
2013-03-23 00:00:00,2013-03-23 09:00:00,19,1653.2867487295175
2013-03-23 00:00:00,2013-03-23 09:30:00,20,1653.4374960964276
2013-03-23 00:00:00,2013-03-23 10:00:00,21,1653.5498608355117
2013-03-23 00:00:00,2013-03-23 10:30:00,22,1653.635554451451
2013-03-23 00:00:00,2013-03-23 11:00:00,23,1653.7027149744238
2013-03-23 00:00:00,2013-03-23 11:30:00,24,1653.756997317012
2013-03-23 00:00:00,2013-03-23 12:00:00,25,1653.8023309358064
2013-03-23 00:00:00,2013-03-23 12:30:00,26,1653.841446311405
2013-03-23 00:00:00,2013-03-23 13:00:00,27,1653.8762407861325
2013-03-23 00:00:00,2013-03-23 13:30:00,28,1653.9080327754712
2013-03-23 00:00:00,2013-03-23 14:00:00,29,1653.937738413195
2013-03-23 00:00:00,2013-03-23 14:30:00,30,1653.965994297632
2013-03-23 00:00:00,2013-03-23 15:00:00,31,1653.9932427849567
2013-03-23 00:00:00,2013-03-23 15:30:00,32,1654.019791257354
2013-03-23 00:00:00,2013-03-23 16:00:00,33,1654.0458533069761
2013-03-23 00:00:00,2013-03-23 16:30:00,34,1654.0715773536406
2013-03-23 00:00:00,2013-03-23 17:00:00,35,1654.097066530547
2013-03-23 00:00:00,2013-03-23 17:30:00,36,1654.122392502363
2013-03-23 00:00:00,2013-03-23 18:00:00,37,1654.1476050670647
2013-03-23 00:00:00,2013-03-23 18:30:00,38,1654.172738828014
2013-03-23 00:00:00,2013-03-23 19:00:00,39,1654.1978178302163
2013-03-23 00:00:00,2013-03-23 19:30:00,40,1654.2228587819423
2013-03-23 00:00:00,2013-03-23 20:00:00,41,1654.2478732933487
2013-03-23 00:00:00,2013-03-23 20:30:00,42,1654.272869432042
2013-03-23 00:00:00,2013-03-23 21:00:00,43,1654.2978528039987
2013-03-23 00:00:00,2013-03-23 21:30:00,44,1654.3228273046714
2013-03-23 00:00:00,2013-03-23 22:00:00,45,1654.3477956409113
2013-03-23 00:00:00,2013-03-23 22:30:00,46,1654.3727596936421
2013-03-23 00:00:00,2013-03-23 23:00:00,47,1654.3977207698701
2013-03-23 00:00:00,2013-03-23 23:30:00,48,1654.4226797778012
2013-03-24 00:00:00,2013-03-24 00:00:00,1,1328.471242385714
2013-03-24 00:00:00,2013-03-24 00:30:00,2,1415.5392735817911
2013-03-24 00:00:00,2013-03-24 01:00:00,3,1474.9475075529397
2013-03-24 00:00:00,2013-03-24 01:30:00,4,1516.4203799358295
2013-03-24 00:00:00,2013-03-24 02:00:00,5,1545.2157038148866
2013-03-24 00:00:00,2013-03-24 02:30:00,6,1565.2376033183334
2013-03-24 00:00:00,2013-03-24 03:00:00,7,1579.1570733005856
2013-03-24 00:00:00,2013-03-24 03:30:00,8,1588.8371207758382
2013-03-24 00:00:00,2013-03-24 04:00:00,9,1595.5711326069027
2013-03-24 00:00:00,2013-03-24 04:30:00,10,1600.2580463293887
2013-03-24 00:00:00,2013-03-24 05:00:00,11,1603.5224783606068
2013-03-24 00:00:00,2013-03-24 05:30:00,12,1605.7984644075023
2013-03-24 00:00:00,2013-03-24 06:00:00,13,1607.3876040585228
2013-03-24 00:00:00,2013-03-24 06:30:00,14,1608.4994714380725
2013-03-24 00:00:00,2013-03-24 07:00:00,15,1609.2796943110548
2013-03-24 00:00:00,2013-03-24 07:30:00,16,1609.829465754509
2013-03-24 00:00:00,2013-03-24 08:00:00,17,1610.2191022929849
2013-03-24 00:00:00,2013-03-24 08:30:00,18,1610.497465111767
2013-03-24 00:00:00,2013-03-24 09:00:00,19,1610.6985066201303
2013-03-24 00:00:00,2013-03-24 09:30:00,20,1610.8458194937257
2013-03-24 00:00:00,2013-03-24 10:00:00,21,1610.955797689748
2013-03-24 00:00:00,2013-03-24 10:30:00,22,1611.0398329569107
2013-03-24 00:00:00,2013-03-24 11:00:00,23,1611.105841135009
2013-03-24 00:00:00,2013-03-24 11:30:00,24,1611.159322742114
2013-03-24 00:00:00,2013-03-24 12:00:00,25,1611.2040999499513
2013-03-24 00:00:00,2013-03-24 12:30:00,26,1611.242828689564
2013-03-24 00:00:00,2013-03-24 13:00:00,27,1611.2773545006648
2013-03-24 00:00:00,2013-03-24 13:30:00,28,1611.3089598024035
2013-03-24 00:00:00,2013-03-24 14:00:00,29,1611.3385357156073
2013-03-24 00:00:00,2013-03-24 14:30:00,30,1611.3667014577368
2013-03-24 00:00:00,2013-03-24 15:00:00,31,1611.393887307438
2013-03-24 00:00:00,2013-03-24 15:30:00,32,1611.4203922545255
2013-03-24 00:00:00,2013-03-24 16:00:00,33,1611.446424059504
2013-03-24 00:00:00,2013-03-24 16:30:00,34,1611.4721270899258
2013-03-24 00:00:00,2013-03-24 17:00:00,35,1611.4976016631736
2013-03-24 00:00:00,2013-03-24 17:30:00,36,1611.5229174872743
2013-03-24 00:00:00,2013-03-24 18:00:00,37,1611.548123000584
2013-03-24 00:00:00,2013-03-24 18:30:00,38,1611.573251861698
2013-03-24 00:00:00,2013-03-24 19:00:00,39,1611.5983274591283
2013-03-24 00:00:00,2013-03-24 19:30:00,40,1611.6233660449636
2013-03-24 00:00:00,2013-03-24 20:00:00,41,1611.6483789123722
2013-03-24 00:00:00,2013-03-24 20:30:00,42,1611.6733739086926
2013-03-24 00:00:00,2013-03-24 21:00:00,43,1611.698356486843
2013-03-24 00:00:00,2013-03-24 21:30:00,44,1611.7233304359197
2013-03-24 00:00:00,2013-03-24 22:00:00,45,1611.7482983888694
2013-03-24 00:00:00,2013-03-24 22:30:00,46,1611.7732621752616
2013-03-24 00:00:00,2013-03-24 23:00:00,47,1611.7982230664174
2013-03-24 00:00:00,2013-03-24 23:30:00,48,1611.8231819457465
2013-03-25 00:00:00,2013-03-25 00:00:00,1,1342.3194853987802
2013-03-25 00:00:00,2013-03-25 00:30:00,2,1433.7179696010232
2013-03-25 00:00:00,2013-03-25 01:00:00,3,1496.0827220198325
2013-03-25 00:00:00,2013-03-25 01:30:00,4,1539.618796478199
2013-03-25 00:00:00,2013-03-25 02:00:00,5,1569.8463182578341
2013-03-25 00:00:00,2013-03-25 02:30:00,6,1590.8636616487117
2013-03-25 00:00:00,2013-03-25 03:00:00,7,1605.474799520973
2013-03-25 00:00:00,2013-03-25 03:30:00,8,1615.6354764839277
2013-03-25 00:00:00,2013-03-25 04:00:00,9,1622.7034645166764
2013-03-25 00:00:00,2013-03-25 04:30:00,10,1627.622450097214
2013-03-25 00:00:00,2013-03-25 05:00:00,11,1631.0481429963315
2013-03-25 00:00:00,2013-03-25 05:30:00,12,1633.4361851716164
2013-03-25 00:00:00,2013-03-25 06:00:00,13,1635.103189808292
2013-03-25 00:00:00,2013-03-25 06:30:00,14,1636.269163609013
2013-03-25 00:00:00,2013-03-25 07:00:00,15,1637.0869836738177
2013-03-25 00:00:00,2013-03-25 07:30:00,16,1637.662880460688
2013-03-25 00:00:00,2013-03-25 08:00:00,17,1638.0706708435168
2013-03-25 00:00:00,2013-03-25 08:30:00,18,1638.3616483123562
2013-03-25 00:00:00,2013-03-25 09:00:00,19,1638.5714554239144
2013-03-25 00:00:00,2013-03-25 09:30:00,20,1638.7248592948044
2013-03-25 00:00:00,2013-03-25 10:00:00,21,1638.8390699717202
2013-03-25 00:00:00,2013-03-25 10:30:00,22,1638.9260462834523
2013-03-25 00:00:00,2013-03-25 11:00:00,23,1638.9940981194845
2013-03-25 00:00:00,2013-03-25 11:30:00,24,1639.0489998131106
2013-03-25 00:00:00,2013-03-25 12:00:00,25,1639.0947638033708
2013-03-25 00:00:00,2013-03-25 12:30:00,26,1639.1341782332815
2013-03-25 00:00:00,2013-03-25 13:00:00,27,1639.1691805133323
2013-03-25 00:00:00,2013-03-25 13:30:00,28,1639.201116901366
2013-03-25 00:00:00,2013-03-25 14:00:00,29,1639.2309228781128
2013-03-25 00:00:00,2013-03-25 14:30:00,30,1639.2592484856145
2013-03-25 00:00:00,2013-03-25 15:00:00,31,1639.286545421744
2013-03-25 00:00:00,2013-03-25 15:30:00,32,1639.3131275599978
2013-03-25 00:00:00,2013-03-25 16:00:00,33,1639.3392130031773
2013-03-25 00:00:00,2013-03-25 16:30:00,34,1639.3649533054365
2013-03-25 00:00:00,2013-03-25 17:00:00,35,1639.390453777947
2013-03-25 00:00:00,2013-03-25 17:30:00,36,1639.4157875987944
2013-03-25 00:00:00,2013-03-25 18:00:00,37,1639.4410056175907
2013-03-25 00:00:00,2013-03-25 18:30:00,38,1639.466143168453
2013-03-25 00:00:00,2013-03-25 19:00:00,39,1639.491224804171
2013-03-25 00:00:00,2013-03-25 19:30:00,40,1639.5162675858608
2013-03-25 00:00:00,2013-03-25 20:00:00,41,1639.541283368863
2013-03-25 00:00:00,2013-03-25 20:30:00,42,1639.5662803911562
2013-03-25 00:00:00,2013-03-25 21:00:00,43,1639.5912643771042
2013-03-25 00:00:00,2013-03-25 21:30:00,44,1639.616239304424
2013-03-25 00:00:00,2013-03-25 22:00:00,45,1639.6412079371303
2013-03-25 00:00:00,2013-03-25 22:30:00,46,1639.666172195868
2013-03-25 00:00:00,2013-03-25 23:00:00,47,1639.691133415245
2013-03-25 00:00:00,2013-03-25 23:30:00,48,1639.7160925226467
2013-03-26 00:00:00,2013-03-26 00:00:00,1,1407.4283586324345
2013-03-26 00:00:00,2013-03-26 00:30:00,2,1496.923552558984
2013-03-26 00:00:00,2013-03-26 01:00:00,3,1557.9684855068297
2013-03-26 00:00:00,2013-03-26 01:30:00,4,1600.5869944842693
2013-03-26 00:00:00,2013-03-26 02:00:00,5,1630.1769993079045
2013-03-26 00:00:00,2013-03-26 02:30:00,6,1650.7513354529829
2013-03-26 00:00:00,2013-03-26 03:00:00,7,1665.054640856494
2013-03-26 00:00:00,2013-03-26 03:30:00,8,1675.001412419902
2013-03-26 00:00:00,2013-03-26 04:00:00,9,1681.9207630275182
2013-03-26 00:00:00,2013-03-26 04:30:00,10,1686.736464188106
2013-03-26 00:00:00,2013-03-26 05:00:00,11,1690.0903873420114
2013-03-26 00:00:00,2013-03-26 05:30:00,12,1692.4285585253474
2013-03-26 00:00:00,2013-03-26 06:00:00,13,1694.0609090635107
2013-03-26 00:00:00,2013-03-26 06:30:00,14,1695.2028026023647
2013-03-26 00:00:00,2013-03-26 07:00:00,15,1696.0038898985724
2013-03-26 00:00:00,2013-03-26 07:30:00,16,1696.5681595052026
2013-03-26 00:00:00,2013-03-26 08:00:00,17,1696.9678704527878
2013-03-26 00:00:00,2013-03-26 08:30:00,18,1697.2532337251916
2013-03-26 00:00:00,2013-03-26 09:00:00,19,1697.4591396727867
2013-03-26 00:00:00,2013-03-26 09:30:00,20,1697.609832722913
2013-03-26 00:00:00,2013-03-26 10:00:00,21,1697.7221597186299
