Origin,Timestamp,Horizon,LSTM
2013-04-13 00:00:00,2013-04-13 21:00:00,43,1423.0652987349333
2013-04-13 00:00:00,2013-04-13 21:30:00,44,1371.1055489665462
2013-04-13 00:00:00,2013-04-13 22:00:00,45,1293.9656080887594
2013-04-13 00:00:00,2013-04-13 22:30:00,46,1250.7580925519107
2013-04-13 00:00:00,2013-04-13 23:00:00,47,1208.640998696356
2013-04-13 00:00:00,2013-04-13 23:30:00,48,1383.4364311259678
2013-04-14 00:00:00,2013-04-14 00:00:00,1,1219.6838984556873
2013-04-14 00:00:00,2013-04-14 00:30:00,2,1227.9293124666067
2013-04-14 00:00:00,2013-04-14 01:00:00,3,1123.77697001721
2013-04-14 00:00:00,2013-04-14 01:30:00,4,1037.6763747087098
2013-04-14 00:00:00,2013-04-14 02:00:00,5,985.080682740886
2013-04-14 00:00:00,2013-04-14 02:30:00,6,922.3610912168778
2013-04-14 00:00:00,2013-04-14 03:00:00,7,890.3108423993838
2013-04-14 00:00:00,2013-04-14 03:30:00,8,869.5929816514945
2013-04-14 00:00:00,2013-04-14 04:00:00,9,847.2774520933726
2013-04-14 00:00:00,2013-04-14 04:30:00,10,831.9598037093576
2013-04-14 00:00:00,2013-04-14 05:00:00,11,862.5255144213006
2013-04-14 00:00:00,2013-04-14 05:30:00,12,925.3086085578423
2013-04-14 00:00:00,2013-04-14 06:00:00,13,954.6461040344323
2013-04-14 00:00:00,2013-04-14 06:30:00,14,1015.8785782151256
2013-04-14 00:00:00,2013-04-14 07:00:00,15,1087.4475345072938
2013-04-14 00:00:00,2013-04-14 07:30:00,16,1109.9685492698936
2013-04-14 00:00:00,2013-04-14 08:00:00,17,1126.0235038974693
2013-04-14 00:00:00,2013-04-14 08:30:00,18,1209.3773888658143
2013-04-14 00:00:00,2013-04-14 09:00:00,19,1192.580600987706
2013-04-14 00:00:00,2013-04-14 09:30:00,20,1237.0851351507422
2013-04-14 00:00:00,2013-04-14 10:00:00,21,1261.6427071578446
2013-04-14 00:00:00,2013-04-14 10:30:00,22,1216.9611305571204
2013-04-14 00:00:00,2013-04-14 11:00:00,23,1233.1243598072429
2013-04-14 00:00:00,2013-04-14 11:30:00,24,1293.344525411716
2013-04-14 00:00:00,2013-04-14 12:00:00,25,1270.2385506416533
2013-04-14 00:00:00,2013-04-14 12:30:00,26,1293.4984392017998
2013-04-14 00:00:00,2013-04-14 13:00:00,27,1308.1982100563894
2013-04-14 00:00:00,2013-04-14 13:30:00,28,1292.004820400535
2013-04-14 00:00:00,2013-04-14 14:00:00,29,1282.7561184751269
2013-04-14 00:00:00,2013-04-14 14:30:00,30,1298.7102115652465
2013-04-14 00:00:00,2013-04-14 15:00:00,31,1289.9567099496346
2013-04-14 00:00:00,2013-04-14 15:30:00,32,1280.167077384179
2013-04-14 00:00:00,2013-04-14 16:00:00,33,1302.3835286364713
2013-04-14 00:00:00,2013-04-14 16:30:00,34,1294.4759814317463
2013-04-14 00:00:00,2013-04-14 17:00:00,35,1300.2571249785497
2013-04-14 00:00:00,2013-04-14 17:30:00,36,1303.517321534855
2013-04-14 00:00:00,2013-04-14 18:00:00,37,1347.7740443123141
2013-04-14 00:00:00,2013-04-14 18:30:00,38,1324.0685312827202
2013-04-14 00:00:00,2013-04-14 19:00:00,39,1350.4642382167067
2013-04-14 00:00:00,2013-04-14 19:30:00,40,1292.0822664613597
2013-04-14 00:00:00,2013-04-14 20:00:00,41,1335.1183582965805
2013-04-14 00:00:00,2013-04-14 20:30:00,42,1280.313751520677
2013-04-14 00:00:00,2013-04-14 21:00:00,43,1214.4533465731417
2013-04-14 00:00:00,2013-04-14 21:30:00,44,1188.3310577417226
2013-04-14 00:00:00,2013-04-14 22:00:00,45,1158.660858381428
2013-04-14 00:00:00,2013-04-14 22:30:00,46,1175.079859078502
2013-04-14 00:00:00,2013-04-14 23:00:00,47,1151.4504124398773
2013-04-14 00:00:00,2013-04-14 23:30:00,48,1257.3545642846348
2013-04-15 00:00:00,2013-04-15 00:00:00,1,1180.0902952527015
2013-04-15 00:00:00,2013-04-15 00:30:00,2,1218.3318709137407
2013-04-15 00:00:00,2013-04-15 01:00:00,3,1091.7422322019931
2013-04-15 00:00:00,2013-04-15 01:30:00,4,1029.4999775427848
2013-04-15 00:00:00,2013-04-15 02:00:00,5,995.7401565717958
2013-04-15 00:00:00,2013-04-15 02:30:00,6,904.524790474582
2013-04-15 00:00:00,2013-04-15 03:00:00,7,877.5754557132628
2013-04-15 00:00:00,2013-04-15 03:30:00,8,866.3782908538765
2013-04-15 00:00:00,2013-04-15 04:00:00,9,850.2755580702042
2013-04-15 00:00:00,2013-04-15 04:30:00,10,813.6645053721563
2013-04-15 00:00:00,2013-04-15 05:00:00,11,844.5617815456185
2013-04-15 00:00:00,2013-04-15 05:30:00,12,912.2863039052886
2013-04-15 00:00:00,2013-04-15 06:00:00,13,931.7772301427838
2013-04-15 00:00:00,2013-04-15 06:30:00,14,993.8234093683909
2013-04-15 00:00:00,2013-04-15 07:00:00,15,1080.3574233483168
2013-04-15 00:00:00,2013-04-15 07:30:00,16,1046.1768664405622
2013-04-15 00:00:00,2013-04-15 08:00:00,17,1042.9382687770492
2013-04-15 00:00:00,2013-04-15 08:30:00,18,1179.865029962751
2013-04-15 00:00:00,2013-04-15 09:00:00,19,1150.8513355526184
2013-04-15 00:00:00,2013-04-15 09:30:00,20,1190.3041657372316
2013-04-15 00:00:00,2013-04-15 10:00:00,21,1225.4975982088183
2013-04-15 00:00:00,2013-04-15 10:30:00,22,1160.248583785384
2013-04-15 00:00:00,2013-04-15 11:00:00,23,1165.4376010460064
2013-04-15 00:00:00,2013-04-15 11:30:00,24,1247.379700201591
2013-04-15 00:00:00,2013-04-15 12:00:00,25,1250.5238355054796
2013-04-15 00:00:00,2013-04-15 12:30:00,26,1258.9307275882697
2013-04-15 00:00:00,2013-04-15 13:00:00,27,1242.217124575011
2013-04-15 00:00:00,2013-04-15 13:30:00,28,1256.1050525498824
2013-04-15 00:00:00,2013-04-15 14:00:00,29,1254.8515207617877
2013-04-15 00:00:00,2013-04-15 14:30:00,30,1273.5182693596548
2013-04-15 00:00:00,2013-04-15 15:00:00,31,1274.4660725334866
2013-04-15 00:00:00,2013-04-15 15:30:00,32,1235.8670056244387
2013-04-15 00:00:00,2013-04-15 16:00:00,33,1292.9766905308816
2013-04-15 00:00:00,2013-04-15 16:30:00,34,1273.4988405841536
2013-04-15 00:00:00,2013-04-15 17:00:00,35,1284.1898878428635
2013-04-15 00:00:00,2013-04-15 17:30:00,36,1227.013691954323
2013-04-15 00:00:00,2013-04-15 18:00:00,37,1301.066504241507
2013-04-15 00:00:00,2013-04-15 18:30:00,38,1242.367085016177
2013-04-15 00:00:00,2013-04-15 19:00:00,39,1314.3535065048086
2013-04-15 00:00:00,2013-04-15 19:30:00,40,1252.6319176813538
2013-04-15 00:00:00,2013-04-15 20:00:00,41,1277.798985806889
2013-04-15 00:00:00,2013-04-15 20:30:00,42,1244.1119126817287
2013-04-15 00:00:00,2013-04-15 21:00:00,43,1158.7133325290395
2013-04-15 00:00:00,2013-04-15 21:30:00,44,1139.1770294947453
2013-04-15 00:00:00,2013-04-15 22:00:00,45,1115.894392502217
2013-04-15 00:00:00,2013-04-15 22:30:00,46,1135.254026643603
2013-04-15 00:00:00,2013-04-15 23:00:00,47,1146.3020404088456
2013-04-15 00:00:00,2013-04-15 23:30:00,48,1225.9737610757393
2013-04-16 00:00:00,2013-04-16 00:00:00,1,1249.4111256523356
2013-04-16 00:00:00,2013-04-16 00:30:00,2,1231.735627043738
2013-04-16 00:00:00,2013-04-16 01:00:00,3,1147.263242278165
2013-04-16 00:00:00,2013-04-16 01:30:00,4,1048.886933816622
2013-04-16 00:00:00,2013-04-16 02:00:00,5,984.9900358743675
2013-04-16 00:00:00,2013-04-16 02:30:00,6,934.5892040922904
2013-04-16 00:00:00,2013-04-16 03:00:00,7,897.7036137690768
2013-04-16 00:00:00,2013-04-16 03:30:00,8,861.9824514631364
2013-04-16 00:00:00,2013-04-16 04:00:00,9,877.1479426069242
2013-04-16 00:00:00,2013-04-16 04:30:00,10,864.8330606155625
2013-04-16 00:00:00,2013-04-16 05:00:00,11,884.2257267881739
2013-04-16 00:00:00,2013-04-16 05:30:00,12,935.5286870008524
2013-04-16 00:00:00,2013-04-16 06:00:00,13,971.5458746507094
2013-04-16 00:00:00,2013-04-16 06:30:00,14,1047.8892134981343
2013-04-16 00:00:00,2013-04-16 07:00:00,15,1121.4599962642246
2013-04-16 00:00:00,2013-04-16 07:30:00,16,1163.8734445388588
2013-04-16 00:00:00,2013-04-16 08:00:00,17,1200.9806180677667
2013-04-16 00:00:00,2013-04-16 08:30:00,18,1238.1176262624651
2013-04-16 00:00:00,2013-04-16 09:00:00,19,1271.4892185864378
2013-04-16 00:00:00,2013-04-16 09:30:00,20,1282.3384976350053
2013-04-16 00:00:00,2013-04-16 10:00:00,21,1286.205920135815
2013-04-16 00:00:00,2013-04-16 10:30:00,22,1293.0761579458565
2013-04-16 00:00:00,2013-04-16 11:00:00,23,1304.3499873125552
2013-04-16 00:00:00,2013-04-16 11:30:00,24,1319.8651263757204
2013-04-16 00:00:00,2013-04-16 12:00:00,25,1308.3921898593073
2013-04-16 00:00:00,2013-04-16 12:30:00,26,1330.702787736946
2013-04-16 00:00:00,2013-04-16 13:00:00,27,1351.0654051759466
2013-04-16 00:00:00,2013-04-16 13:30:00,28,1338.3965205780003
2013-04-16 00:00:00,2013-04-16 14:00:00,29,1335.8800672422615
2013-04-16 00:00:00,2013-04-16 14:30:00,30,1334.6575885874524
2013-04-16 00:00:00,2013-04-16 15:00:00,31,1326.387986440313
2013-04-16 00:00:00,2013-04-16 15:30:00,32,1336.2432394837933
2013-04-16 00:00:00,2013-04-16 16:00:00,33,1326.8430729324368
2013-04-16 00:00:00,2013-04-16 16:30:00,34,1330.3296976591673
2013-04-16 00:00:00,2013-04-16 17:00:00,35,1329.7805023408712
2013-04-16 00:00:00,2013-04-16 17:30:00,36,1361.6326045523697
2013-04-16 00:00:00,2013-04-16 18:00:00,37,1376.17863393664
2013-04-16 00:00:00,2013-04-16 18:30:00,38,1395.2966824387759
2013-04-16 00:00:00,2013-04-16 19:00:00,39,1378.7852961131734
2013-04-16 00:00:00,2013-04-16 19:30:00,40,1355.7900618058989
2013-04-16 00:00:00,2013-04-16 20:00:00,41,1367.8932862099957
2013-04-16 00:00:00,2013-04-16 20:30:00,42,1316.3050556301803
2013-04-16 00:00:00,2013-04-16 21:00:00,43,1284.148477735867
2013-04-16 00:00:00,2013-04-16 21:30:00,44,1238.5888663428263
2013-04-16 00:00:00,2013-04-16 22:00:00,45,1199.5921521219618
2013-04-16 00:00:00,2013-04-16 22:30:00,46,1187.0352753708771
2013-04-16 00:00:00,2013-04-16 23:00:00,47,1142.4416329900578
2013-04-16 00:00:00,2013-04-16 23:30:00,48,1296.902313754183
2013-04-17 00:00:00,2013-04-17 00:00:00,1,1256.7146954180503
2013-04-17 00:00:00,2013-04-17 00:30:00,2,1238.3846707572304
2013-04-17 00:00:00,2013-04-17 01:00:00,3,1164.4815220765217
2013-04-17 00:00:00,2013-04-17 01:30:00,4,1058.2688845012706
2013-04-17 00:00:00,2013-04-17 02:00:00,5,1001.6355825863511
2013-04-17 00:00:00,2013-04-17 02:30:00,6,947.1777698921785
2013-04-17 00:00:00,2013-04-17 03:00:00,7,891.4123725909095
2013-04-17 00:00:00,2013-04-17 03:30:00,8,858.7136856117085
2013-04-17 00:00:00,2013-04-17 04:00:00,9,862.0695051846318
2013-04-17 00:00:00,2013-04-17 04:30:00,10,863.5335516908442
2013-04-17 00:00:00,2013-04-17 05:00:00,11,869.8242592336121
2013-04-17 00:00:00,2013-04-17 05:30:00,12,933.3202191124201
2013-04-17 00:00:00,2013-04-17 06:00:00,13,965.7526576029935
2013-04-17 00:00:00,2013-04-17 06:30:00,14,1046.2410272034215
2013-04-17 00:00:00,2013-04-17 07:00:00,15,1113.1086378386697
2013-04-17 00:00:00,2013-04-17 07:30:00,16,1176.5706762939199
2013-04-17 00:00:00,2013-04-17 08:00:00,17,1199.895390437694
2013-04-17 00:00:00,2013-04-17 08:30:00,18,1260.3327078505656
2013-04-17 00:00:00,2013-04-17 09:00:00,19,1281.7575332225958
2013-04-17 00:00:00,2013-04-17 09:30:00,20,1295.6463072319236
2013-04-17 00:00:00,2013-04-17 10:00:00,21,1309.9799819676884
2013-04-17 00:00:00,2013-04-17 10:30:00,22,1294.059849212041
2013-04-17 00:00:00,2013-04-17 11:00:00,23,1306.6676714676662
2013-04-17 00:00:00,2013-04-17 11:30:00,24,1328.7552764527634
2013-04-17 00:00:00,2013-04-17 12:00:00,25,1315.269909682345
2013-04-17 00:00:00,2013-04-17 12:30:00,26,1343.1930289910063
2013-04-17 00:00:00,2013-04-17 13:00:00,27,1371.30866838742
2013-04-17 00:00:00,2013-04-17 13:30:00,28,1343.9365165112772
2013-04-17 00:00:00,2013-04-17 14:00:00,29,1334.2827853176934
2013-04-17 00:00:00,2013-04-17 14:30:00,30,1328.4519314099514
2013-04-17 00:00:00,2013-04-17 15:00:00,31,1334.1866909231392
2013-04-17 00:00:00,2013-04-17 15:30:00,32,1346.079129344457
2013-04-17 00:00:00,2013-04-17 16:00:00,33,1333.7812703223374
2013-04-17 00:00:00,2013-04-17 16:30:00,34,1350.8183319860057
2013-04-17 00:00:00,2013-04-17 17:00:00,35,1335.3918508857555
2013-04-17 00:00:00,2013-04-17 17:30:00,36,1376.0499744418348
2013-04-17 00:00:00,2013-04-17 18:00:00,37,1417.8900937372332
2013-04-17 00:00:00,2013-04-17 18:30:00,38,1436.1034968284669
2013-04-17 00:00:00,2013-04-17 19:00:00,39,1419.837640597109
2013-04-17 00:00:00,2013-04-17 19:30:00,40,1385.4619865873185
2013-04-17 00:00:00,2013-04-17 20:00:00,41,1414.5142183672142
2013-04-17 00:00:00,2013-04-17 20:30:00,42,1346.6814058206317
2013-04-17 00:00:00,2013-04-17 21:00:00,43,1297.8409383991445
2013-04-17 00:00:00,2013-04-17 21:30:00,44,1259.44258176949
2013-04-17 00:00:00,2013-04-17 22:00:00,45,1228.2173599613016
2013-04-17 00:00:00,2013-04-17 22:30:00,46,1218.6187266227103
2013-04-17 00:00:00,2013-04-17 23:00:00,47,1157.7570045297016
2013-04-17 00:00:00,2013-04-17 23:30:00,48,1307.5056869402458
2013-04-18 00:00:00,2013-04-18 00:00:00,1,1255.263856387974
2013-04-18 00:00:00,2013-04-18 00:30:00,2,1238.1564526847362
2013-04-18 00:00:00,2013-04-18 01:00:00,3,1165.4762718246193
2013-04-18 00:00:00,2013-04-18 01:30:00,4,1059.2377351446487
2013-04-18 00:00:00,2013-04-18 02:00:00,5,1004.2778604788355
2013-04-18 00:00:00,2013-04-18 02:30:00,6,948.4700213754643
2013-04-18 00:00:00,2013-04-18 03:00:00,7,892.2069557006769
2013-04-18 00:00:00,2013-04-18 03:30:00,8,860.7892427099868
2013-04-18 00:00:00,2013-04-18 04:00:00,9,860.8359891709778
2013-04-18 00:00:00,2013-04-18 04:30:00,10,863.1080308233302
2013-04-18 00:00:00,2013-04-18 05:00:00,11,869.0925383738988
2013-04-18 00:00:00,2013-04-18 05:30:00,12,934.0817524031154
2013-04-18 00:00:00,2013-04-18 06:00:00,13,965.4209142630078
2013-04-18 00:00:00,2013-04-18 06:30:00,14,1045.281248361834
2013-04-18 00:00:00,2013-04-18 07:00:00,15,1111.2374808862237
2013-04-18 00:00:00,2013-04-18 07:30:00,16,1175.3679154671202
2013-04-18 00:00:00,2013-04-18 08:00:00,17,1195.7677117290962
2013-04-18 00:00:00,2013-04-18 08:30:00,18,1260.4947417926442
2013-04-18 00:00:00,2013-04-18 09:00:00,19,1278.3533129189432
2013-04-18 00:00:00,2013-04-18 09:30:00,20,1295.21567680546
2013-04-18 00:00:00,2013-04-18 10:00:00,21,1310.8352594336995
2013-04-18 00:00:00,2013-04-18 10:30:00,22,1289.7989606551173
2013-04-18 00:00:00,2013-04-18 11:00:00,23,1303.3130803679019
2013-04-18 00:00:00,2013-04-18 11:30:00,24,1328.1196233058345
2013-04-18 00:00:00,2013-04-18 12:00:00,25,1313.8138199022862
2013-04-18 00:00:00,2013-04-18 12:30:00,26,1341.5671241977009
2013-04-18 00:00:00,2013-04-18 13:00:00,27,1370.9094690859833
2013-04-18 00:00:00,2013-04-18 13:30:00,28,1341.5787885781403
2013-04-18 00:00:00,2013-04-18 14:00:00,29,1330.525458470231
2013-04-18 00:00:00,2013-04-18 14:30:00,30,1325.6482110212894
2013-04-18 00:00:00,2013-04-18 15:00:00,31,1332.067873781813
2013-04-18 00:00:00,2013-04-18 15:30:00,32,1343.909374480773
2013-04-18 00:00:00,2013-04-18 16:00:00,33,1332.4850632666532
2013-04-18 00:00:00,2013-04-18 16:30:00,34,1349.9531222311223
2013-04-18 00:00:00,2013-04-18 17:00:00,35,1333.8959663575238
2013-04-18 00:00:00,2013-04-18 17:30:00,36,1373.7699994098775
2013-04-18 00:00:00,2013-04-18 18:00:00,37,1419.0842274584083
2013-04-18 00:00:00,2013-04-18 18:30:00,38,1435.8788896888423
2013-04-18 00:00:00,2013-04-18 19:00:00,39,1421.822888797955
2013-04-18 00:00:00,2013-04-18 19:30:00,40,1384.3771947594887
2013-04-18 00:00:00,2013-04-18 20:00:00,41,1417.2596124067172
2013-04-18 00:00:00,2013-04-18 20:30:00,42,1347.545706171855
2013-04-18 00:00:00,2013-04-18 21:00:00,43,1295.1663511067047
2013-04-18 00:00:00,2013-04-18 21:30:00,44,1258.6902047728568
2013-04-18 00:00:00,2013-04-18 22:00:00,45,1228.604298989436
2013-04-18 00:00:00,2013-04-18 22:30:00,46,1221.2182692136228
2013-04-18 00:00:00,2013-04-18 23:00:00,47,1159.4464408407914
2013-04-18 00:00:00,2013-04-18 23:30:00,48,1306.3675738186078
2013-04-19 00:00:00,2013-04-19 00:00:00,1,1265.4630474520577
2013-04-19 00:00:00,2013-04-19 00:30:00,2,1243.910056197967
2013-04-19 00:00:00,2013-04-19 01:00:00,3,1174.3376611771132
2013-04-19 00:00:00,2013-04-19 01:30:00,4,1067.0504953615482
2013-04-19 00:00:00,2013-04-19 02:00:00,5,1005.9660338528131
2013-04-19 00:00:00,2013-04-19 02:30:00,6,954.8204605072763
2013-04-19 00:00:00,2013-04-19 03:00:00,7,894.912166994602
2013-04-19 00:00:00,2013-04-19 03:30:00,8,863.7536940809603
2013-04-19 00:00:00,2013-04-19 04:00:00,9,865.1015147971746
2013-04-19 00:00:00,2013-04-19 04:30:00,10,869.5650191565637
2013-04-19 00:00:00,2013-04-19 05:00:00,11,872.0899328368646
2013-04-19 00:00:00,2013-04-19 05:30:00,12,936.206973169235
2013-04-19 00:00:00,2013-04-19 06:00:00,13,970.761501764918
2013-04-19 00:00:00,2013-04-19 06:30:00,14,1054.0766981668037
2013-04-19 00:00:00,2013-04-19 07:00:00,15,1118.3894048123025
2013-04-19 00:00:00,2013-04-19 07:30:00,16,1189.3037505599766
2013-04-19 00:00:00,2013-04-19 08:00:00,17,1213.5536017139914
2013-04-19 00:00:00,2013-04-19 08:30:00,18,1270.8780014938416
2013-04-19 00:00:00,2013-04-19 09:00:00,19,1295.3436814851602
2013-04-19 00:00:00,2013-04-19 09:30:00,20,1307.0411439841478
2013-04-19 00:00:00,2013-04-19 10:00:00,21,1322.795412851985
2013-04-19 00:00:00,2013-04-19 10:30:00,22,1307.7126729942847
2013-04-19 00:00:00,2013-04-19 11:00:00,23,1320.268531947019
2013-04-19 00:00:00,2013-04-19 11:30:00,24,1336.3485991229704
2013-04-19 00:00:00,2013-04-19 12:00:00,25,1325.022381212672
2013-04-19 00:00:00,2013-04-19 12:30:00,26,1353.989753846652
2013-04-19 00:00:00,2013-04-19 13:00:00,27,1381.7477419044374
2013-04-19 00:00:00,2013-04-19 13:30:00,28,1355.584509896996
2013-04-19 00:00:00,2013-04-19 14:00:00,29,1342.688503402605
2013-04-19 00:00:00,2013-04-19 14:30:00,30,1333.4155988883515
2013-04-19 00:00:00,2013-04-19 15:00:00,31,1344.7866332782796
2013-04-19 00:00:00,2013-04-19 15:30:00,32,1356.9378848683261
2013-04-19 00:00:00,2013-04-19 16:00:00,33,1341.3377254568854
2013-04-19 00:00:00,2013-04-19 16:30:00,34,1363.0811845259218
2013-04-19 00:00:00,2013-04-19 17:00:00,35,1342.2002848226182
2013-04-19 00:00:00,2013-04-19 17:30:00,36,1387.9721096731314
2013-04-19 00:00:00,2013-04-19 18:00:00,37,1433.4584973954454
2013-04-19 00:00:00,2013-04-19 18:30:00,38,1455.4089402950397
2013-04-19 00:00:00,2013-04-19 19:00:00,39,1434.664637913108
2013-04-19 00:00:00,2013-04-19 19:30:00,40,1404.471440285668
2013-04-19 00:00:00,2013-04-19 20:00:00,41,1430.636073086033
2013-04-19 00:00:00,2013-04-19 20:30:00,42,1361.5505714505907
2013-04-19 00:00:00,2013-04-19 21:00:00,43,1314.4959582512085
2013-04-19 00:00:00,2013-04-19 21:30:00,44,1274.965043866772
2013-04-19 00:00:00,2013-04-19 22:00:00,45,1242.5164139887872
2013-04-19 00:00:00,2013-04-19 22:30:00,46,1230.3604308315325
2013-04-19 00:00:00,2013-04-19 23:00:00,47,1164.7230988218485
2013-04-19 00:00:00,2013-04-19 23:30:00,48,1316.8785535939592
2013-04-20 00:00:00,2013-04-20 00:00:00,1,1235.7595047732214
2013-04-20 00:00:00,2013-04-20 00:30:00,2,1231.7129297514152
2013-04-20 00:00:00,2013-04-20 01:00:00,3,1154.4732079478563
2013-04-20 00:00:00,2013-04-20 01:30:00,4,1054.5130340450798
2013-04-20 00:00:00,2013-04-20 02:00:00,5,1010.4463655151314
2013-04-20 00:00:00,2013-04-20 02:30:00,6,944.7141887071202
2013-04-20 00:00:00,2013-04-20 03:00:00,7,895.7488361495386
2013-04-20 00:00:00,2013-04-20 03:30:00,8,872.3148779455755
2013-04-20 00:00:00,2013-04-20 04:00:00,9,852.9384342891071
2013-04-20 00:00:00,2013-04-20 04:30:00,10,853.503696479888
2013-04-20 00:00:00,2013-04-20 05:00:00,11,866.7588440450645
2013-04-20 00:00:00,2013-04-20 05:30:00,12,935.5878849544971
2013-04-20 00:00:00,2013-04-20 06:00:00,13,960.5740462326603
2013-04-20 00:00:00,2013-04-20 06:30:00,14,1030.5687958843248
2013-04-20 00:00:00,2013-04-20 07:00:00,15,1094.5703575162563
2013-04-20 00:00:00,2013-04-20 07:30:00,16,1148.4004548900666
2013-04-20 00:00:00,2013-04-20 08:00:00,17,1153.6102305677273
2013-04-20 00:00:00,2013-04-20 08:30:00,18,1244.0940403428092
2013-04-20 00:00:00,2013-04-20 09:00:00,19,1235.3668558463128
2013-04-20 00:00:00,2013-04-20 09:30:00,20,1271.087351108004
2013-04-20 00:00:00,2013-04-20 10:00:00,21,1294.6659623043895
2013-04-20 00:00:00,2013-04-20 10:30:00,22,1245.5857024809427
2013-04-20 00:00:00,2013-04-20 11:00:00,23,1263.0017253235237
2013-04-20 00:00:00,2013-04-20 11:30:00,24,1312.905507971494
2013-04-20 00:00:00,2013-04-20 12:00:00,25,1291.4895887519324
2013-04-20 00:00:00,2013-04-20 12:30:00,26,1315.4214009900634
2013-04-20 00:00:00,2013-04-20 13:00:00,27,1347.4481398329906
2013-04-20 00:00:00,2013-04-20 13:30:00,28,1312.2443125885188
2013-04-20 00:00:00,2013-04-20 14:00:00,29,1298.2265110983085
2013-04-20 00:00:00,2013-04-20 14:30:00,30,1304.4902061283306
2013-04-20 00:00:00,2013-04-20 15:00:00,31,1306.286700262082
2013-04-20 00:00:00,2013-04-20 15:30:00,32,1312.3769065326546
2013-04-20 00:00:00,2013-04-20 16:00:00,33,1315.5538170557325
2013-04-20 00:00:00,2013-04-20 16:30:00,34,1324.575752841629
2013-04-20 00:00:00,2013-04-20 17:00:00,35,1315.268486654613
2013-04-20 00:00:00,2013-04-20 17:30:00,36,1339.7870743723054
2013-04-20 00:00:00,2013-04-20 18:00:00,37,1396.7363418072339
2013-04-20 00:00:00,2013-04-20 18:30:00,38,1395.3033350934222
2013-04-20 00:00:00,2013-04-20 19:00:00,39,1403.8034977501113
2013-04-20 00:00:00,2013-04-20 19:30:00,40,1344.44032391537
2013-04-20 00:00:00,2013-04-20 20:00:00,41,1398.2846582369414
2013-04-20 00:00:00,2013-04-20 20:30:00,42,1326.6120966319718
2013-04-20 00:00:00,2013-04-20 21:00:00,43,1254.2941341401101
2013-04-20 00:00:00,2013-04-20 21:30:00,44,1229.6649260275947
2013-04-20 00:00:00,2013-04-20 22:00:00,45,1204.6121225819647
2013-04-20 00:00:00,2013-04-20 22:30:00,46,1214.2599304226146
2013-04-20 00:00:00,2013-04-20 23:00:00,47,1161.7865387944191
2013-04-20 00:00:00,2013-04-20 23:30:00,48,1284.571392683847
2013-04-21 00:00:00,2013-04-21 00:00:00,1,1177.6939965975894
2013-04-21 00:00:00,2013-04-21 00:30:00,2,1216.8109210861012
2013-04-21 00:00:00,2013-04-21 01:00:00,3,1089.5601970536798
2013-04-21 00:00:00,2013-04-21 01:30:00,4,1027.3424362593057
2013-04-21 00:00:00,2013-04-21 02:00:00,5,997.8326477000829
2013-04-21 00:00:00,2013-04-21 02:30:00,6,901.7207499046805
2013-04-21 00:00:00,2013-04-21 03:00:00,7,875.9837991951974
2013-04-21 00:00:00,2013-04-21 03:30:00,8,862.874511972535
2013-04-21 00:00:00,2013-04-21 04:00:00,9,850.092165371263
2013-04-21 00:00:00,2013-04-21 04:30:00,10,809.8220814663296
2013-04-21 00:00:00,2013-04-21 05:00:00,11,842.7512989380891
2013-04-21 00:00:00,2013-04-21 05:30:00,12,910.0621115604195
2013-04-21 00:00:00,2013-04-21 06:00:00,13,928.7688783662829
2013-04-21 00:00:00,2013-04-21 06:30:00,14,993.3368050354875
2013-04-21 00:00:00,2013-04-21 07:00:00,15,1081.7758973914172
2013-04-21 00:00:00,2013-04-21 07:30:00,16,1039.0766695725358
2013-04-21 00:00:00,2013-04-21 08:00:00,17,1034.968121693008
2013-04-21 00:00:00,2013-04-21 08:30:00,18,1176.2376789107454
2013-04-21 00:00:00,2013-04-21 09:00:00,19,1147.6958071329518
2013-04-21 00:00:00,2013-04-21 09:30:00,20,1186.8571923441605
2013-04-21 00:00:00,2013-04-21 10:00:00,21,1222.015351515844
2013-04-21 00:00:00,2013-04-21 10:30:00,22,1156.8309870210521
2013-04-21 00:00:00,2013-04-21 11:00:00,23,1161.2494525527286
2013-04-21 00:00:00,2013-04-21 11:30:00,24,1243.8635810016372
2013-04-21 00:00:00,2013-04-21 12:00:00,25,1248.696552276791
2013-04-21 00:00:00,2013-04-21 12:30:00,26,1256.1964954225384
2013-04-21 00:00:00,2013-04-21 13:00:00,27,1236.9889918396095
2013-04-21 00:00:00,2013-04-21 13:30:00,28,1251.784922681438
2013-04-21 00:00:00,2013-04-21 14:00:00,29,1252.2797805751861
2013-04-21 00:00:00,2013-04-21 14:30:00,30,1270.8053381402844
2013-04-21 00:00:00,2013-04-21 15:00:00,31,1272.0968114052794
2013-04-21 00:00:00,2013-04-21 15:30:00,32,1232.2118343802756
2013-04-21 00:00:00,2013-04-21 16:00:00,33,1293.8144669792719
2013-04-21 00:00:00,2013-04-21 16:30:00,34,1273.3306564940965
2013-04-21 00:00:00,2013-04-21 17:00:00,35,1282.8208150968665
2013-04-21 00:00:00,2013-04-21 17:30:00,36,1220.5876455803336
2013-04-21 00:00:00,2013-04-21 18:00:00,37,1298.1807040579686
2013-04-21 00:00:00,2013-04-21 18:30:00,38,1235.7465018573216
2013-04-21 00:00:00,2013-04-21 19:00:00,39,1310.763753401915
