Origin,Timestamp,Horizon,SARIMA
2013-04-04 00:00:00,2013-04-04 12:30:00,26,1078.0700967143068
2013-04-04 00:00:00,2013-04-04 13:00:00,27,1078.6717817078825
2013-04-04 00:00:00,2013-04-04 13:30:00,28,1094.9883767898534
2013-04-04 00:00:00,2013-04-04 14:00:00,29,1093.7704735965153
2013-04-04 00:00:00,2013-04-04 14:30:00,30,1098.6747574868207
2013-04-04 00:00:00,2013-04-04 15:00:00,31,1107.2329495459358
2013-04-04 00:00:00,2013-04-04 15:30:00,32,1134.211982588748
2013-04-04 00:00:00,2013-04-04 16:00:00,33,1164.5649571633326
2013-04-04 00:00:00,2013-04-04 16:30:00,34,1193.3836015543716
2013-04-04 00:00:00,2013-04-04 17:00:00,35,1221.3861177865297
2013-04-04 00:00:00,2013-04-04 17:30:00,36,1242.408471627788
2013-04-04 00:00:00,2013-04-04 18:00:00,37,1260.3209885927347
2013-04-04 00:00:00,2013-04-04 18:30:00,38,1283.8083479458116
2013-04-04 00:00:00,2013-04-04 19:00:00,39,1299.4597447045219
2013-04-04 00:00:00,2013-04-04 19:30:00,40,1267.0061556425956
2013-04-04 00:00:00,2013-04-04 20:00:00,41,1231.3155692931132
2013-04-04 00:00:00,2013-04-04 20:30:00,42,1193.1104119515917
2013-04-04 00:00:00,2013-04-04 21:00:00,43,1145.261379679029
2013-04-04 00:00:00,2013-04-04 21:30:00,44,1089.3927963049098
2013-04-04 00:00:00,2013-04-04 22:00:00,45,1039.9804854301742
2013-04-04 00:00:00,2013-04-04 22:30:00,46,1015.9707384301463
2013-04-04 00:00:00,2013-04-04 23:00:00,47,997.1200264574271
2013-04-04 00:00:00,2013-04-04 23:30:00,48,1218.7082444447487
2013-04-05 00:00:00,2013-04-05 00:00:00,1,1163.1832375466956
2013-04-05 00:00:00,2013-04-05 00:30:00,2,1097.7343988935854
2013-04-05 00:00:00,2013-04-05 01:00:00,3,1009.1034358877474
2013-04-05 00:00:00,2013-04-05 01:30:00,4,937.4740102500365
2013-04-05 00:00:00,2013-04-05 02:00:00,5,886.8611395767018
2013-04-05 00:00:00,2013-04-05 02:30:00,6,859.9822573409839
2013-04-05 00:00:00,2013-04-05 03:00:00,7,843.9147808946922
2013-04-05 00:00:00,2013-04-05 03:30:00,8,842.5020874697605
2013-04-05 00:00:00,2013-04-05 04:00:00,9,850.6767841797845
2013-04-05 00:00:00,2013-04-05 04:30:00,10,883.1720200215382
2013-04-05 00:00:00,2013-04-05 05:00:00,11,926.8087438764717
2013-04-05 00:00:00,2013-04-05 05:30:00,12,1019.439372512189
2013-04-05 00:00:00,2013-04-05 06:00:00,13,1126.5516245839078
2013-04-05 00:00:00,2013-04-05 06:30:00,14,1271.0924686359
2013-04-05 00:00:00,2013-04-05 07:00:00,15,1346.1468531029136
2013-04-05 00:00:00,2013-04-05 07:30:00,16,1286.6614963115765
2013-04-05 00:00:00,2013-04-05 08:00:00,17,1253.7805324817837
2013-04-05 00:00:00,2013-04-05 08:30:00,18,1226.083109728063
2013-04-05 00:00:00,2013-04-05 09:00:00,19,1191.4748240609283
2013-04-05 00:00:00,2013-04-05 09:30:00,20,1153.9287333882112
2013-04-05 00:00:00,2013-04-05 10:00:00,21,1129.5994415163777
2013-04-05 00:00:00,2013-04-05 10:30:00,22,1108.1720241518276
2013-04-05 00:00:00,2013-04-05 11:00:00,23,1098.6449129021769
2013-04-05 00:00:00,2013-04-05 11:30:00,24,1095.5160572775244
2013-04-05 00:00:00,2013-04-05 12:00:00,25,1089.583952691702
2013-04-05 00:00:00,2013-04-05 12:30:00,26,1100.535332463508
2013-04-05 00:00:00,2013-04-05 13:00:00,27,1108.747017817925
2013-04-05 00:00:00,2013-04-05 13:30:00,28,1119.8283678873236
2013-04-05 00:00:00,2013-04-05 14:00:00,29,1119.8715097126494
2013-04-05 00:00:00,2013-04-05 14:30:00,30,1125.301830244593
2013-04-05 00:00:00,2013-04-05 15:00:00,31,1135.1688083447502
2013-04-05 00:00:00,2013-04-05 15:30:00,32,1147.1203547867608
2013-04-05 00:00:00,2013-04-05 16:00:00,33,1176.5280662574382
2013-04-05 00:00:00,2013-04-05 16:30:00,34,1220.8526253578814
2013-04-05 00:00:00,2013-04-05 17:00:00,35,1257.9723986045744
2013-04-05 00:00:00,2013-04-05 17:30:00,36,1276.10134243047
2013-04-05 00:00:00,2013-04-05 18:00:00,37,1295.5731711860608
2013-04-05 00:00:00,2013-04-05 18:30:00,38,1322.0926751404372
2013-04-05 00:00:00,2013-04-05 19:00:00,39,1340.711658482329
2013-04-05 00:00:00,2013-04-05 19:30:00,40,1310.2285633211375
2013-04-05 00:00:00,2013-04-05 20:00:00,41,1277.65651568795
2013-04-05 00:00:00,2013-04-05 20:30:00,42,1223.8653615365465
2013-04-05 00:00:00,2013-04-05 21:00:00,43,1165.6138007443885
2013-04-05 00:00:00,2013-04-05 21:30:00,44,1107.5943151135978
2013-04-05 00:00:00,2013-04-05 22:00:00,45,1055.4639583719227
2013-04-05 00:00:00,2013-04-05 22:30:00,46,1023.8258621736902
2013-04-05 00:00:00,2013-04-05 23:00:00,47,1001.2570421007498
2013-04-05 00:00:00,2013-04-05 23:30:00,48,1219.219035663399
2013-04-06 00:00:00,2013-04-06 00:00:00,1,1168.2022642683112
2013-04-06 00:00:00,2013-04-06 00:30:00,2,1101.7202412161055
2013-04-06 00:00:00,2013-04-06 01:00:00,3,1012.2903021428123
2013-04-06 00:00:00,2013-04-06 01:30:00,4,943.3789663824786
2013-04-06 00:00:00,2013-04-06 02:00:00,5,897.8262733033245
2013-04-06 00:00:00,2013-04-06 02:30:00,6,871.3811643073054
2013-04-06 00:00:00,2013-04-06 03:00:00,7,854.8919788296793
2013-04-06 00:00:00,2013-04-06 03:30:00,8,848.04124033858
2013-04-06 00:00:00,2013-04-06 04:00:00,9,861.7565083345958
2013-04-06 00:00:00,2013-04-06 04:30:00,10,894.0075243503532
2013-04-06 00:00:00,2013-04-06 05:00:00,11,937.0534179501067
2013-04-06 00:00:00,2013-04-06 05:30:00,12,1025.969968729333
2013-04-06 00:00:00,2013-04-06 06:00:00,13,1130.4004383143315
2013-04-06 00:00:00,2013-04-06 06:30:00,14,1266.959888361827
2013-04-06 00:00:00,2013-04-06 07:00:00,15,1348.5491705585832
2013-04-06 00:00:00,2013-04-06 07:30:00,16,1294.5827406210144
2013-04-06 00:00:00,2013-04-06 08:00:00,17,1270.0540802948076
2013-04-06 00:00:00,2013-04-06 08:30:00,18,1251.8663093545458
2013-04-06 00:00:00,2013-04-06 09:00:00,19,1208.0043136033385
2013-04-06 00:00:00,2013-04-06 09:30:00,20,1177.970224872456
2013-04-06 00:00:00,2013-04-06 10:00:00,21,1161.6253130209677
2013-04-06 00:00:00,2013-04-06 10:30:00,22,1151.2454359353871
2013-04-06 00:00:00,2013-04-06 11:00:00,23,1148.3907315293184
2013-04-06 00:00:00,2013-04-06 11:30:00,24,1150.9084657431104
2013-04-06 00:00:00,2013-04-06 12:00:00,25,1143.607774543513
2013-04-06 00:00:00,2013-04-06 12:30:00,26,1151.192377923339
2013-04-06 00:00:00,2013-04-06 13:00:00,27,1160.165401901131
2013-04-06 00:00:00,2013-04-06 13:30:00,28,1169.6513805208294
2013-04-06 00:00:00,2013-04-06 14:00:00,29,1167.6466238514495
2013-04-06 00:00:00,2013-04-06 14:30:00,30,1173.9255659867567
2013-04-06 00:00:00,2013-04-06 15:00:00,31,1188.243135044954
2013-04-06 00:00:00,2013-04-06 15:30:00,32,1221.3775871683633
2013-04-06 00:00:00,2013-04-06 16:00:00,33,1239.1288285231208
2013-04-06 00:00:00,2013-04-06 16:30:00,34,1257.0959492988686
2013-04-06 00:00:00,2013-04-06 17:00:00,35,1262.1243397084556
2013-04-06 00:00:00,2013-04-06 17:30:00,36,1256.9532199876387
2013-04-06 00:00:00,2013-04-06 18:00:00,37,1267.0089963947894
2013-04-06 00:00:00,2013-04-06 18:30:00,38,1285.0656592106043
2013-04-06 00:00:00,2013-04-06 19:00:00,39,1305.6029727378184
2013-04-06 00:00:00,2013-04-06 19:30:00,40,1282.9914093009236
2013-04-06 00:00:00,2013-04-06 20:00:00,41,1226.8652372458882
2013-04-06 00:00:00,2013-04-06 20:30:00,42,1203.831592939883
2013-04-06 00:00:00,2013-04-06 21:00:00,43,1163.2547967710086
2013-04-06 00:00:00,2013-04-06 21:30:00,44,1120.6573851480284
2013-04-06 00:00:00,2013-04-06 22:00:00,45,1062.1423285001022
2013-04-06 00:00:00,2013-04-06 22:30:00,46,1034.6665352765253
2013-04-06 00:00:00,2013-04-06 23:00:00,47,1008.469969946471
2013-04-06 00:00:00,2013-04-06 23:30:00,48,1223.6771229987353
2013-04-07 00:00:00,2013-04-07 00:00:00,1,1130.239461140908
2013-04-07 00:00:00,2013-04-07 00:30:00,2,1052.0107737826472
2013-04-07 00:00:00,2013-04-07 01:00:00,3,960.4399754605133
2013-04-07 00:00:00,2013-04-07 01:30:00,4,886.7021169722926
2013-04-07 00:00:00,2013-04-07 02:00:00,5,838.0671923877159
2013-04-07 00:00:00,2013-04-07 02:30:00,6,813.3911710577906
2013-04-07 00:00:00,2013-04-07 03:00:00,7,797.8208056240136
2013-04-07 00:00:00,2013-04-07 03:30:00,8,790.1374460274665
2013-04-07 00:00:00,2013-04-07 04:00:00,9,788.1626915177934
2013-04-07 00:00:00,2013-04-07 04:30:00,10,796.3301306620641
2013-04-07 00:00:00,2013-04-07 05:00:00,11,813.294865353524
2013-04-07 00:00:00,2013-04-07 05:30:00,12,848.8362868202303
2013-04-07 00:00:00,2013-04-07 06:00:00,13,884.6590336335803
2013-04-07 00:00:00,2013-04-07 06:30:00,14,938.0350817167271
2013-04-07 00:00:00,2013-04-07 07:00:00,15,973.9465683528903
2013-04-07 00:00:00,2013-04-07 07:30:00,16,974.2040781935578
2013-04-07 00:00:00,2013-04-07 08:00:00,17,981.253603266585
2013-04-07 00:00:00,2013-04-07 08:30:00,18,988.2648629841871
2013-04-07 00:00:00,2013-04-07 09:00:00,19,968.1587821508315
2013-04-07 00:00:00,2013-04-07 09:30:00,20,947.3421609710289
2013-04-07 00:00:00,2013-04-07 10:00:00,21,935.0879850570219
2013-04-07 00:00:00,2013-04-07 10:30:00,22,926.1090394363786
2013-04-07 00:00:00,2013-04-07 11:00:00,23,921.8927245594867
2013-04-07 00:00:00,2013-04-07 11:30:00,24,923.2936483069508
2013-04-07 00:00:00,2013-04-07 12:00:00,25,917.4107559968985
2013-04-07 00:00:00,2013-04-07 12:30:00,26,927.897986392188
2013-04-07 00:00:00,2013-04-07 13:00:00,27,937.112265707528
2013-04-07 00:00:00,2013-04-07 13:30:00,28,959.4403756165017
2013-04-07 00:00:00,2013-04-07 14:00:00,29,965.3702392585053
2013-04-07 00:00:00,2013-04-07 14:30:00,30,987.2750352455943
2013-04-07 00:00:00,2013-04-07 15:00:00,31,1011.4671076692429
2013-04-07 00:00:00,2013-04-07 15:30:00,32,1042.5556201070185
2013-04-07 00:00:00,2013-04-07 16:00:00,33,1084.1397856291667
2013-04-07 00:00:00,2013-04-07 16:30:00,34,1108.3160788051173
2013-04-07 00:00:00,2013-04-07 17:00:00,35,1140.4923457099012
2013-04-07 00:00:00,2013-04-07 17:30:00,36,1158.93924793049
2013-04-07 00:00:00,2013-04-07 18:00:00,37,1163.7353825720506
2013-04-07 00:00:00,2013-04-07 18:30:00,38,1180.0222462641213
2013-04-07 00:00:00,2013-04-07 19:00:00,39,1190.0312551667098
2013-04-07 00:00:00,2013-04-07 19:30:00,40,1155.975136976311
2013-04-07 00:00:00,2013-04-07 20:00:00,41,1124.9139709318479
2013-04-07 00:00:00,2013-04-07 20:30:00,42,1094.0562418205377
2013-04-07 00:00:00,2013-04-07 21:00:00,43,1058.7389679836822
2013-04-07 00:00:00,2013-04-07 21:30:00,44,1029.8612033223826
2013-04-07 00:00:00,2013-04-07 22:00:00,45,998.5015633031838
2013-04-07 00:00:00,2013-04-07 22:30:00,46,986.5997649636427
2013-04-07 00:00:00,2013-04-07 23:00:00,47,965.0570889178289
2013-04-07 00:00:00,2013-04-07 23:30:00,48,1180.9325013617522
2013-04-08 00:00:00,2013-04-08 00:00:00,1,1158.1291133187885
2013-04-08 00:00:00,2013-04-08 00:30:00,2,1086.908733161695
2013-04-08 00:00:00,2013-04-08 01:00:00,3,992.0014523253848
2013-04-08 00:00:00,2013-04-08 01:30:00,4,923.4411862628666
2013-04-08 00:00:00,2013-04-08 02:00:00,5,877.5583370750801
2013-04-08 00:00:00,2013-04-08 02:30:00,6,847.42137350259
2013-04-08 00:00:00,2013-04-08 03:00:00,7,827.0394429173874
2013-04-08 00:00:00,2013-04-08 03:30:00,8,818.7843313147957
2013-04-08 00:00:00,2013-04-08 04:00:00,9,808.7434673054805
2013-04-08 00:00:00,2013-04-08 04:30:00,10,801.6974481075621
2013-04-08 00:00:00,2013-04-08 05:00:00,11,800.0508435388286
2013-04-08 00:00:00,2013-04-08 05:30:00,12,805.4862120090498
2013-04-08 00:00:00,2013-04-08 06:00:00,13,815.9955145123878
2013-04-08 00:00:00,2013-04-08 06:30:00,14,838.1923826199071
2013-04-08 00:00:00,2013-04-08 07:00:00,15,849.4074884721796
2013-04-08 00:00:00,2013-04-08 07:30:00,16,852.0506487719829
2013-04-08 00:00:00,2013-04-08 08:00:00,17,865.5409047770963
2013-04-08 00:00:00,2013-04-08 08:30:00,18,867.3775482931845
2013-04-08 00:00:00,2013-04-08 09:00:00,19,868.9554996667755
2013-04-08 00:00:00,2013-04-08 09:30:00,20,870.7298077783271
2013-04-08 00:00:00,2013-04-08 10:00:00,21,867.3736100353835
2013-04-08 00:00:00,2013-04-08 10:30:00,22,870.891542365818
2013-04-08 00:00:00,2013-04-08 11:00:00,23,878.3131072111645
2013-04-08 00:00:00,2013-04-08 11:30:00,24,891.2977275200316
2013-04-08 00:00:00,2013-04-08 12:00:00,25,897.0206507416038
2013-04-08 00:00:00,2013-04-08 12:30:00,26,912.2731948192248
2013-04-08 00:00:00,2013-04-08 13:00:00,27,921.2205161840633
2013-04-08 00:00:00,2013-04-08 13:30:00,28,949.9730097488589
2013-04-08 00:00:00,2013-04-08 14:00:00,29,979.7859209017505
2013-04-08 00:00:00,2013-04-08 14:30:00,30,1026.2006335001815
2013-04-08 00:00:00,2013-04-08 15:00:00,31,1041.8773138648846
2013-04-08 00:00:00,2013-04-08 15:30:00,32,1057.9719987739427
2013-04-08 00:00:00,2013-04-08 16:00:00,33,1084.4657134569268
2013-04-08 00:00:00,2013-04-08 16:30:00,34,1118.3355415891087
2013-04-08 00:00:00,2013-04-08 17:00:00,35,1148.3272772857474
2013-04-08 00:00:00,2013-04-08 17:30:00,36,1174.9395470964498
2013-04-08 00:00:00,2013-04-08 18:00:00,37,1216.962703999602
2013-04-08 00:00:00,2013-04-08 18:30:00,38,1267.9656353968744
2013-04-08 00:00:00,2013-04-08 19:00:00,39,1274.4968731077952
2013-04-08 00:00:00,2013-04-08 19:30:00,40,1234.9378753643944
2013-04-08 00:00:00,2013-04-08 20:00:00,41,1194.0511448059144
2013-04-08 00:00:00,2013-04-08 20:30:00,42,1159.8097944735941
2013-04-08 00:00:00,2013-04-08 21:00:00,43,1124.9762618055122
2013-04-08 00:00:00,2013-04-08 21:30:00,44,1089.1162526315015
2013-04-08 00:00:00,2013-04-08 22:00:00,45,1059.3929291681288
2013-04-08 00:00:00,2013-04-08 22:30:00,46,1040.5914260137351
2013-04-08 00:00:00,2013-04-08 23:00:00,47,1016.559662143544
2013-04-08 00:00:00,2013-04-08 23:30:00,48,1233.0054809048288
2013-04-09 00:00:00,2013-04-09 00:00:00,1,1246.4874933689046
2013-04-09 00:00:00,2013-04-09 00:30:00,2,1177.090572861176
2013-04-09 00:00:00,2013-04-09 01:00:00,3,1076.884405530292
2013-04-09 00:00:00,2013-04-09 01:30:00,4,1001.5642266978981
2013-04-09 00:00:00,2013-04-09 02:00:00,5,949.9904779247332
2013-04-09 00:00:00,2013-04-09 02:30:00,6,918.4857229819291
2013-04-09 00:00:00,2013-04-09 03:00:00,7,901.9643198226757
2013-04-09 00:00:00,2013-04-09 03:30:00,8,893.1819405542514
2013-04-09 00:00:00,2013-04-09 04:00:00,9,888.8789314104106
2013-04-09 00:00:00,2013-04-09 04:30:00,10,892.8255187241259
2013-04-09 00:00:00,2013-04-09 05:00:00,11,904.52692090068
2013-04-09 00:00:00,2013-04-09 05:30:00,12,950.3028623911014
2013-04-09 00:00:00,2013-04-09 06:00:00,13,1005.535795665941
2013-04-09 00:00:00,2013-04-09 06:30:00,14,1111.840145189386
2013-04-09 00:00:00,2013-04-09 07:00:00,15,1208.0134793937048
2013-04-09 00:00:00,2013-04-09 07:30:00,16,1255.3103586540176
2013-04-09 00:00:00,2013-04-09 08:00:00,17,1286.032413263394
2013-04-09 00:00:00,2013-04-09 08:30:00,18,1296.6831334082676
2013-04-09 00:00:00,2013-04-09 09:00:00,19,1281.812733144166
2013-04-09 00:00:00,2013-04-09 09:30:00,20,1271.892190371752
2013-04-09 00:00:00,2013-04-09 10:00:00,21,1244.0691848131712
2013-04-09 00:00:00,2013-04-09 10:30:00,22,1236.6735499887054
2013-04-09 00:00:00,2013-04-09 11:00:00,23,1246.848087193721
2013-04-09 00:00:00,2013-04-09 11:30:00,24,1255.6408474759182
2013-04-09 00:00:00,2013-04-09 12:00:00,25,1263.4077396128657
2013-04-09 00:00:00,2013-04-09 12:30:00,26,1270.6117260898297
2013-04-09 00:00:00,2013-04-09 13:00:00,27,1290.4390110778807
2013-04-09 00:00:00,2013-04-09 13:30:00,28,1316.8732644122874
2013-04-09 00:00:00,2013-04-09 14:00:00,29,1343.5508195711825
2013-04-09 00:00:00,2013-04-09 14:30:00,30,1361.9389776545042
2013-04-09 00:00:00,2013-04-09 15:00:00,31,1369.829875363207
2013-04-09 00:00:00,2013-04-09 15:30:00,32,1378.8020069787412
2013-04-09 00:00:00,2013-04-09 16:00:00,33,1406.9069923427899
2013-04-09 00:00:00,2013-04-09 16:30:00,34,1423.5006468372724
2013-04-09 00:00:00,2013-04-09 17:00:00,35,1452.6036073645998
2013-04-09 00:00:00,2013-04-09 17:30:00,36,1466.8126663281848
2013-04-09 00:00:00,2013-04-09 18:00:00,37,1472.9895416132008
2013-04-09 00:00:00,2013-04-09 18:30:00,38,1495.0027525675891
2013-04-09 00:00:00,2013-04-09 19:00:00,39,1499.6856779833088
2013-04-09 00:00:00,2013-04-09 19:30:00,40,1448.013598077824
2013-04-09 00:00:00,2013-04-09 20:00:00,41,1405.7111464758354
2013-04-09 00:00:00,2013-04-09 20:30:00,42,1349.6207681912388
2013-04-09 00:00:00,2013-04-09 21:00:00,43,1303.8747636093183
2013-04-09 00:00:00,2013-04-09 21:30:00,44,1269.5538624691685
2013-04-09 00:00:00,2013-04-09 22:00:00,45,1226.6470358463396
2013-04-09 00:00:00,2013-04-09 22:30:00,46,1186.108900135707
2013-04-09 00:00:00,2013-04-09 23:00:00,47,1152.223207034559
2013-04-09 00:00:00,2013-04-09 23:30:00,48,1349.126257525903
2013-04-10 00:00:00,2013-04-10 00:00:00,1,1222.7791207597395
2013-04-10 00:00:00,2013-04-10 00:30:00,2,1142.6796436389882
2013-04-10 00:00:00,2013-04-10 01:00:00,3,1045.003958556976
2013-04-10 00:00:00,2013-04-10 01:30:00,4,966.3047112545123
2013-04-10 00:00:00,2013-04-10 02:00:00,5,916.1618092962702
2013-04-10 00:00:00,2013-04-10 02:30:00,6,885.2894600730466
2013-04-10 00:00:00,2013-04-10 03:00:00,7,864.0031568039893
2013-04-10 00:00:00,2013-04-10 03:30:00,8,853.1622145387989
2013-04-10 00:00:00,2013-04-10 04:00:00,9,850.1846421598991
2013-04-10 00:00:00,2013-04-10 04:30:00,10,853.9943983845823
2013-04-10 00:00:00,2013-04-10 05:00:00,11,861.5035037671255
2013-04-10 00:00:00,2013-04-10 05:30:00,12,899.7456827008805
2013-04-10 00:00:00,2013-04-10 06:00:00,13,947.3250414203359
2013-04-10 00:00:00,2013-04-10 06:30:00,14,1052.3744580031546
2013-04-10 00:00:00,2013-04-10 07:00:00,15,1136.6993383721829
2013-04-10 00:00:00,2013-04-10 07:30:00,16,1182.693804297436
2013-04-10 00:00:00,2013-04-10 08:00:00,17,1220.7667673980554
2013-04-10 00:00:00,2013-04-10 08:30:00,18,1230.7352231442455
2013-04-10 00:00:00,2013-04-10 09:00:00,19,1226.1739468591807
2013-04-10 00:00:00,2013-04-10 09:30:00,20,1221.6652317208898
2013-04-10 00:00:00,2013-04-10 10:00:00,21,1201.6927087641186
2013-04-10 00:00:00,2013-04-10 10:30:00,22,1202.0483768821646
2013-04-10 00:00:00,2013-04-10 11:00:00,23,1205.6450088286913
2013-04-10 00:00:00,2013-04-10 11:30:00,24,1217.770741219517
2013-04-10 00:00:00,2013-04-10 12:00:00,25,1232.327444534383
2013-04-10 00:00:00,2013-04-10 12:30:00,26,1244.8927011186968
2013-04-10 00:00:00,2013-04-10 13:00:00,27,1252.506761185255
2013-04-10 00:00:00,2013-04-10 13:30:00,28,1272.4629208159422
2013-04-10 00:00:00,2013-04-10 14:00:00,29,1287.22637996341
2013-04-10 00:00:00,2013-04-10 14:30:00,30,1308.8888504527326
2013-04-10 00:00:00,2013-04-10 15:00:00,31,1312.378559983043
2013-04-10 00:00:00,2013-04-10 15:30:00,32,1315.3629941291474
2013-04-10 00:00:00,2013-04-10 16:00:00,33,1338.3145603431174
2013-04-10 00:00:00,2013-04-10 16:30:00,34,1367.3424279558653
2013-04-10 00:00:00,2013-04-10 17:00:00,35,1397.893268178696
2013-04-10 00:00:00,2013-04-10 17:30:00,36,1412.00627610484
2013-04-10 00:00:00,2013-04-10 18:00:00,37,1419.0753647109677
2013-04-10 00:00:00,2013-04-10 18:30:00,38,1442.7725768586827
2013-04-10 00:00:00,2013-04-10 19:00:00,39,1442.9299672959978
2013-04-10 00:00:00,2013-04-10 19:30:00,40,1394.2220626587898
2013-04-10 00:00:00,2013-04-10 20:00:00,41,1345.165495472238
2013-04-10 00:00:00,2013-04-10 20:30:00,42,1289.6825321522424
2013-04-10 00:00:00,2013-04-10 21:00:00,43,1248.952295006825
2013-04-10 00:00:00,2013-04-10 21:30:00,44,1213.897296237512
2013-04-10 00:00:00,2013-04-10 22:00:00,45,1167.7802959407
2013-04-10 00:00:00,2013-04-10 22:30:00,46,1132.8352481090024
2013-04-10 00:00:00,2013-04-10 23:00:00,47,1092.58826463258
2013-04-10 00:00:00,2013-04-10 23:30:00,48,1293.701173300455
2013-04-11 00:00:00,2013-04-11 00:00:00,1,1217.7528785581649
2013-04-11 00:00:00,2013-04-11 00:30:00,2,1138.4250336565133
2013-04-11 00:00:00,2013-04-11 01:00:00,3,1036.673975772228
2013-04-11 00:00:00,2013-04-11 01:30:00,4,959.1145971456427
2013-04-11 00:00:00,2013-04-11 02:00:00,5,907.8525457832812
2013-04-11 00:00:00,2013-04-11 02:30:00,6,873.7754574608515
2013-04-11 00:00:00,2013-04-11 03:00:00,7,856.0972497262067
2013-04-11 00:00:00,2013-04-11 03:30:00,8,847.3198279022643
2013-04-11 00:00:00,2013-04-11 04:00:00,9,843.68234908989
2013-04-11 00:00:00,2013-04-11 04:30:00,10,849.5835301707443
2013-04-11 00:00:00,2013-04-11 05:00:00,11,859.3817938100924
2013-04-11 00:00:00,2013-04-11 05:30:00,12,888.608250459577
2013-04-11 00:00:00,2013-04-11 06:00:00,13,936.7631583599581
2013-04-11 00:00:00,2013-04-11 06:30:00,14,1040.4299695438149
2013-04-11 00:00:00,2013-04-11 07:00:00,15,1127.5582058382156
2013-04-11 00:00:00,2013-04-11 07:30:00,16,1172.11176486735
2013-04-11 00:00:00,2013-04-11 08:00:00,17,1210.9681460551317
2013-04-11 00:00:00,2013-04-11 08:30:00,18,1213.332652627765
2013-04-11 00:00:00,2013-04-11 09:00:00,19,1199.0294036162782
2013-04-11 00:00:00,2013-04-11 09:30:00,20,1190.6981798590261
2013-04-11 00:00:00,2013-04-11 10:00:00,21,1184.5466540041605
2013-04-11 00:00:00,2013-04-11 10:30:00,22,1179.0799525120674
2013-04-11 00:00:00,2013-04-11 11:00:00,23,1183.4665376577734
2013-04-11 00:00:00,2013-04-11 11:30:00,24,1204.7415895333231
2013-04-11 00:00:00,2013-04-11 12:00:00,25,1220.039314050124
2013-04-11 00:00:00,2013-04-11 12:30:00,26,1228.958648941261
2013-04-11 00:00:00,2013-04-11 13:00:00,27,1238.5674117637836
2013-04-11 00:00:00,2013-04-11 13:30:00,28,1262.271307900962
2013-04-11 00:00:00,2013-04-11 14:00:00,29,1287.4369445645143
2013-04-11 00:00:00,2013-04-11 14:30:00,30,1304.0270327968058
2013-04-11 00:00:00,2013-04-11 15:00:00,31,1305.21508947302
2013-04-11 00:00:00,2013-04-11 15:30:00,32,1317.429957303301
2013-04-11 00:00:00,2013-04-11 16:00:00,33,1335.5359888348698
2013-04-11 00:00:00,2013-04-11 16:30:00,34,1355.5118104541123
2013-04-11 00:00:00,2013-04-11 17:00:00,35,1378.6065783886404
2013-04-11 00:00:00,2013-04-11 17:30:00,36,1397.1818967093282
2013-04-11 00:00:00,2013-04-11 18:00:00,37,1406.9368133323212
2013-04-11 00:00:00,2013-04-11 18:30:00,38,1431.8627220210187
2013-04-11 00:00:00,2013-04-11 19:00:00,39,1435.725744388032
2013-04-11 00:00:00,2013-04-11 19:30:00,40,1389.465887897118
2013-04-11 00:00:00,2013-04-11 20:00:00,41,1341.4240538650865
2013-04-11 00:00:00,2013-04-11 20:30:00,42,1281.0478654636843
2013-04-11 00:00:00,2013-04-11 21:00:00,43,1239.6357697214546
2013-04-11 00:00:00,2013-04-11 21:30:00,44,1207.200039525572
2013-04-11 00:00:00,2013-04-11 22:00:00,45,1162.613169623656
2013-04-11 00:00:00,2013-04-11 22:30:00,46,1129.7461046255578
2013-04-11 00:00:00,2013-04-11 23:00:00,47,1094.5605870051288
2013-04-11 00:00:00,2013-04-11 23:30:00,48,1283.7321271019616
2013-04-12 00:00:00,2013-04-12 00:00:00,1,1248.9263245280713
2013-04-12 00:00:00,2013-04-12 00:30:00,2,1173.8941153744177
2013-04-12 00:00:00,2013-04-12 01:00:00,3,1070.8521107523534
2013-04-12 00:00:00,2013-04-12 01:30:00,4,988.6409458210197
2013-04-12 00:00:00,2013-04-12 02:00:00,5,942.5453726732595
2013-04-12 00:00:00,2013-04-12 02:30:00,6,908.6245443236489
2013-04-12 00:00:00,2013-04-12 03:00:00,7,888.6950726966826
2013-04-12 00:00:00,2013-04-12 03:30:00,8,879.6200226151095
2013-04-12 00:00:00,2013-04-12 04:00:00,9,868.8581497884194
2013-04-12 00:00:00,2013-04-12 04:30:00,10,870.2777268014752
2013-04-12 00:00:00,2013-04-12 05:00:00,11,882.9854131032935
2013-04-12 00:00:00,2013-04-12 05:30:00,12,919.3893649959664
2013-04-12 00:00:00,2013-04-12 06:00:00,13,965.8406096237269
2013-04-12 00:00:00,2013-04-12 06:30:00,14,1068.6205469621543
2013-04-12 00:00:00,2013-04-12 07:00:00,15,1145.0362178075168
2013-04-12 00:00:00,2013-04-12 07:30:00,16,1191.2154177662526
2013-04-12 00:00:00,2013-04-12 08:00:00,17,1229.8744332445842
2013-04-12 00:00:00,2013-04-12 08:30:00,18,1249.500739438267
2013-04-12 00:00:00,2013-04-12 09:00:00,19,1251.3809563224677
2013-04-12 00:00:00,2013-04-12 09:30:00,20,1256.217588641775
2013-04-12 00:00:00,2013-04-12 10:00:00,21,1256.4930399003354
2013-04-12 00:00:00,2013-04-12 10:30:00,22,1258.000290352118
2013-04-12 00:00:00,2013-04-12 11:00:00,23,1260.2671869913029
2013-04-12 00:00:00,2013-04-12 11:30:00,24,1280.2048555427916
