Origin,Timestamp,Horizon,Simple_Exponential_Smoothing
2013-04-29 00:00:00,2013-04-29 17:30:00,36,1238.1005244577623
2013-04-29 00:00:00,2013-04-29 18:00:00,37,1238.1005244577623
2013-04-29 00:00:00,2013-04-29 18:30:00,38,1238.1005244577623
2013-04-29 00:00:00,2013-04-29 19:00:00,39,1238.1005244577623
2013-04-29 00:00:00,2013-04-29 19:30:00,40,1238.1005244577623
2013-04-29 00:00:00,2013-04-29 20:00:00,41,1238.1005244577623
2013-04-29 00:00:00,2013-04-29 20:30:00,42,1238.1005244577623
2013-04-29 00:00:00,2013-04-29 21:00:00,43,1238.1005244577623
2013-04-29 00:00:00,2013-04-29 21:30:00,44,1238.1005244577623
2013-04-29 00:00:00,2013-04-29 22:00:00,45,1238.1005244577623
2013-04-29 00:00:00,2013-04-29 22:30:00,46,1238.1005244577623
2013-04-29 00:00:00,2013-04-29 23:00:00,47,1238.1005244577623
2013-04-29 00:00:00,2013-04-29 23:30:00,48,1238.1005244577623
2013-04-30 00:00:00,2013-04-30 00:00:00,1,1316.192778656905
2013-04-30 00:00:00,2013-04-30 00:30:00,2,1316.192778656905
2013-04-30 00:00:00,2013-04-30 01:00:00,3,1316.192778656905
2013-04-30 00:00:00,2013-04-30 01:30:00,4,1316.192778656905
2013-04-30 00:00:00,2013-04-30 02:00:00,5,1316.192778656905
2013-04-30 00:00:00,2013-04-30 02:30:00,6,1316.192778656905
2013-04-30 00:00:00,2013-04-30 03:00:00,7,1316.192778656905
2013-04-30 00:00:00,2013-04-30 03:30:00,8,1316.192778656905
2013-04-30 00:00:00,2013-04-30 04:00:00,9,1316.192778656905
2013-04-30 00:00:00,2013-04-30 04:30:00,10,1316.192778656905
2013-04-30 00:00:00,2013-04-30 05:00:00,11,1316.192778656905
2013-04-30 00:00:00,2013-04-30 05:30:00,12,1316.192778656905
2013-04-30 00:00:00,2013-04-30 06:00:00,13,1316.192778656905
2013-04-30 00:00:00,2013-04-30 06:30:00,14,1316.192778656905
2013-04-30 00:00:00,2013-04-30 07:00:00,15,1316.192778656905
2013-04-30 00:00:00,2013-04-30 07:30:00,16,1316.192778656905
2013-04-30 00:00:00,2013-04-30 08:00:00,17,1316.192778656905
2013-04-30 00:00:00,2013-04-30 08:30:00,18,1316.192778656905
2013-04-30 00:00:00,2013-04-30 09:00:00,19,1316.192778656905
2013-04-30 00:00:00,2013-04-30 09:30:00,20,1316.192778656905
2013-04-30 00:00:00,2013-04-30 10:00:00,21,1316.192778656905
2013-04-30 00:00:00,2013-04-30 10:30:00,22,1316.192778656905
2013-04-30 00:00:00,2013-04-30 11:00:00,23,1316.192778656905
2013-04-30 00:00:00,2013-04-30 11:30:00,24,1316.192778656905
2013-04-30 00:00:00,2013-04-30 12:00:00,25,1316.192778656905
2013-04-30 00:00:00,2013-04-30 12:30:00,26,1316.192778656905
2013-04-30 00:00:00,2013-04-30 13:00:00,27,1316.192778656905
2013-04-30 00:00:00,2013-04-30 13:30:00,28,1316.192778656905
2013-04-30 00:00:00,2013-04-30 14:00:00,29,1316.192778656905
2013-04-30 00:00:00,2013-04-30 14:30:00,30,1316.192778656905
2013-04-30 00:00:00,2013-04-30 15:00:00,31,1316.192778656905
2013-04-30 00:00:00,2013-04-30 15:30:00,32,1316.192778656905
2013-04-30 00:00:00,2013-04-30 16:00:00,33,1316.192778656905
2013-04-30 00:00:00,2013-04-30 16:30:00,34,1316.192778656905
2013-04-30 00:00:00,2013-04-30 17:00:00,35,1316.192778656905
2013-04-30 00:00:00,2013-04-30 17:30:00,36,1316.192778656905
2013-04-30 00:00:00,2013-04-30 18:00:00,37,1316.192778656905
2013-04-30 00:00:00,2013-04-30 18:30:00,38,1316.192778656905
2013-04-30 00:00:00,2013-04-30 19:00:00,39,1316.192778656905
2013-04-30 00:00:00,2013-04-30 19:30:00,40,1316.192778656905
2013-04-30 00:00:00,2013-04-30 20:00:00,41,1316.192778656905
2013-04-30 00:00:00,2013-04-30 20:30:00,42,1316.192778656905
2013-04-30 00:00:00,2013-04-30 21:00:00,43,1316.192778656905
2013-04-30 00:00:00,2013-04-30 21:30:00,44,1316.192778656905
2013-04-30 00:00:00,2013-04-30 22:00:00,45,1316.192778656905
2013-04-30 00:00:00,2013-04-30 22:30:00,46,1316.192778656905
2013-04-30 00:00:00,2013-04-30 23:00:00,47,1316.192778656905
2013-04-30 00:00:00,2013-04-30 23:30:00,48,1316.192778656905
2013-05-01 00:00:00,2013-05-01 00:00:00,1,1355.324360616557
2013-05-01 00:00:00,2013-05-01 00:30:00,2,1355.324360616557
2013-05-01 00:00:00,2013-05-01 01:00:00,3,1355.324360616557
2013-05-01 00:00:00,2013-05-01 01:30:00,4,1355.324360616557
2013-05-01 00:00:00,2013-05-01 02:00:00,5,1355.324360616557
2013-05-01 00:00:00,2013-05-01 02:30:00,6,1355.324360616557
2013-05-01 00:00:00,2013-05-01 03:00:00,7,1355.324360616557
2013-05-01 00:00:00,2013-05-01 03:30:00,8,1355.324360616557
2013-05-01 00:00:00,2013-05-01 04:00:00,9,1355.324360616557
2013-05-01 00:00:00,2013-05-01 04:30:00,10,1355.324360616557
2013-05-01 00:00:00,2013-05-01 05:00:00,11,1355.324360616557
2013-05-01 00:00:00,2013-05-01 05:30:00,12,1355.324360616557
2013-05-01 00:00:00,2013-05-01 06:00:00,13,1355.324360616557
2013-05-01 00:00:00,2013-05-01 06:30:00,14,1355.324360616557
2013-05-01 00:00:00,2013-05-01 07:00:00,15,1355.324360616557
2013-05-01 00:00:00,2013-05-01 07:30:00,16,1355.324360616557
2013-05-01 00:00:00,2013-05-01 08:00:00,17,1355.324360616557
2013-05-01 00:00:00,2013-05-01 08:30:00,18,1355.324360616557
2013-05-01 00:00:00,2013-05-01 09:00:00,19,1355.324360616557
2013-05-01 00:00:00,2013-05-01 09:30:00,20,1355.324360616557
2013-05-01 00:00:00,2013-05-01 10:00:00,21,1355.324360616557
2013-05-01 00:00:00,2013-05-01 10:30:00,22,1355.324360616557
2013-05-01 00:00:00,2013-05-01 11:00:00,23,1355.324360616557
2013-05-01 00:00:00,2013-05-01 11:30:00,24,1355.324360616557
2013-05-01 00:00:00,2013-05-01 12:00:00,25,1355.324360616557
2013-05-01 00:00:00,2013-05-01 12:30:00,26,1355.324360616557
2013-05-01 00:00:00,2013-05-01 13:00:00,27,1355.324360616557
2013-05-01 00:00:00,2013-05-01 13:30:00,28,1355.324360616557
2013-05-01 00:00:00,2013-05-01 14:00:00,29,1355.324360616557
2013-05-01 00:00:00,2013-05-01 14:30:00,30,1355.324360616557
2013-05-01 00:00:00,2013-05-01 15:00:00,31,1355.324360616557
2013-05-01 00:00:00,2013-05-01 15:30:00,32,1355.324360616557
2013-05-01 00:00:00,2013-05-01 16:00:00,33,1355.324360616557
2013-05-01 00:00:00,2013-05-01 16:30:00,34,1355.324360616557
2013-05-01 00:00:00,2013-05-01 17:00:00,35,1355.324360616557
2013-05-01 00:00:00,2013-05-01 17:30:00,36,1355.324360616557
2013-05-01 00:00:00,2013-05-01 18:00:00,37,1355.324360616557
2013-05-01 00:00:00,2013-05-01 18:30:00,38,1355.324360616557
2013-05-01 00:00:00,2013-05-01 19:00:00,39,1355.324360616557
2013-05-01 00:00:00,2013-05-01 19:30:00,40,1355.324360616557
2013-05-01 00:00:00,2013-05-01 20:00:00,41,1355.324360616557
2013-05-01 00:00:00,2013-05-01 20:30:00,42,1355.324360616557
2013-05-01 00:00:00,2013-05-01 21:00:00,43,1355.324360616557
2013-05-01 00:00:00,2013-05-01 21:30:00,44,1355.324360616557
2013-05-01 00:00:00,2013-05-01 22:00:00,45,1355.324360616557
2013-05-01 00:00:00,2013-05-01 22:30:00,46,1355.324360616557
2013-05-01 00:00:00,2013-05-01 23:00:00,47,1355.324360616557
2013-05-01 00:00:00,2013-05-01 23:30:00,48,1355.324360616557
2013-05-02 00:00:00,2013-05-02 00:00:00,1,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 00:30:00,2,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 01:00:00,3,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 01:30:00,4,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 02:00:00,5,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 02:30:00,6,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 03:00:00,7,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 03:30:00,8,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 04:00:00,9,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 04:30:00,10,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 05:00:00,11,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 05:30:00,12,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 06:00:00,13,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 06:30:00,14,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 07:00:00,15,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 07:30:00,16,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 08:00:00,17,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 08:30:00,18,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 09:00:00,19,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 09:30:00,20,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 10:00:00,21,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 10:30:00,22,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 11:00:00,23,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 11:30:00,24,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 12:00:00,25,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 12:30:00,26,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 13:00:00,27,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 13:30:00,28,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 14:00:00,29,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 14:30:00,30,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 15:00:00,31,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 15:30:00,32,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 16:00:00,33,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 16:30:00,34,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 17:00:00,35,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 17:30:00,36,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 18:00:00,37,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 18:30:00,38,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 19:00:00,39,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 19:30:00,40,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 20:00:00,41,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 20:30:00,42,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 21:00:00,43,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 21:30:00,44,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 22:00:00,45,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 22:30:00,46,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 23:00:00,47,1338.7706949334513
2013-05-02 00:00:00,2013-05-02 23:30:00,48,1338.7706949334513
2013-05-03 00:00:00,2013-05-03 00:00:00,1,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 00:30:00,2,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 01:00:00,3,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 01:30:00,4,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 02:00:00,5,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 02:30:00,6,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 03:00:00,7,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 03:30:00,8,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 04:00:00,9,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 04:30:00,10,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 05:00:00,11,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 05:30:00,12,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 06:00:00,13,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 06:30:00,14,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 07:00:00,15,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 07:30:00,16,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 08:00:00,17,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 08:30:00,18,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 09:00:00,19,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 09:30:00,20,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 10:00:00,21,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 10:30:00,22,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 11:00:00,23,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 11:30:00,24,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 12:00:00,25,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 12:30:00,26,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 13:00:00,27,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 13:30:00,28,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 14:00:00,29,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 14:30:00,30,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 15:00:00,31,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 15:30:00,32,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 16:00:00,33,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 16:30:00,34,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 17:00:00,35,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 17:30:00,36,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 18:00:00,37,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 18:30:00,38,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 19:00:00,39,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 19:30:00,40,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 20:00:00,41,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 20:30:00,42,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 21:00:00,43,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 21:30:00,44,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 22:00:00,45,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 22:30:00,46,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 23:00:00,47,1343.4130190959117
2013-05-03 00:00:00,2013-05-03 23:30:00,48,1343.4130190959117
2013-05-04 00:00:00,2013-05-04 00:00:00,1,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 00:30:00,2,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 01:00:00,3,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 01:30:00,4,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 02:00:00,5,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 02:30:00,6,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 03:00:00,7,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 03:30:00,8,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 04:00:00,9,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 04:30:00,10,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 05:00:00,11,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 05:30:00,12,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 06:00:00,13,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 06:30:00,14,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 07:00:00,15,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 07:30:00,16,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 08:00:00,17,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 08:30:00,18,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 09:00:00,19,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 09:30:00,20,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 10:00:00,21,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 10:30:00,22,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 11:00:00,23,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 11:30:00,24,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 12:00:00,25,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 12:30:00,26,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 13:00:00,27,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 13:30:00,28,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 14:00:00,29,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 14:30:00,30,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 15:00:00,31,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 15:30:00,32,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 16:00:00,33,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 16:30:00,34,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 17:00:00,35,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 17:30:00,36,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 18:00:00,37,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 18:30:00,38,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 19:00:00,39,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 19:30:00,40,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 20:00:00,41,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 20:30:00,42,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 21:00:00,43,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 21:30:00,44,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 22:00:00,45,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 22:30:00,46,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 23:00:00,47,1317.5642164318035
2013-05-04 00:00:00,2013-05-04 23:30:00,48,1317.5642164318035
2013-05-05 00:00:00,2013-05-05 00:00:00,1,1286.160952540451
2013-05-05 00:00:00,2013-05-05 00:30:00,2,1286.160952540451
2013-05-05 00:00:00,2013-05-05 01:00:00,3,1286.160952540451
2013-05-05 00:00:00,2013-05-05 01:30:00,4,1286.160952540451
2013-05-05 00:00:00,2013-05-05 02:00:00,5,1286.160952540451
2013-05-05 00:00:00,2013-05-05 02:30:00,6,1286.160952540451
2013-05-05 00:00:00,2013-05-05 03:00:00,7,1286.160952540451
2013-05-05 00:00:00,2013-05-05 03:30:00,8,1286.160952540451
2013-05-05 00:00:00,2013-05-05 04:00:00,9,1286.160952540451
2013-05-05 00:00:00,2013-05-05 04:30:00,10,1286.160952540451
2013-05-05 00:00:00,2013-05-05 05:00:00,11,1286.160952540451
2013-05-05 00:00:00,2013-05-05 05:30:00,12,1286.160952540451
2013-05-05 00:00:00,2013-05-05 06:00:00,13,1286.160952540451
2013-05-05 00:00:00,2013-05-05 06:30:00,14,1286.160952540451
2013-05-05 00:00:00,2013-05-05 07:00:00,15,1286.160952540451
2013-05-05 00:00:00,2013-05-05 07:30:00,16,1286.160952540451
2013-05-05 00:00:00,2013-05-05 08:00:00,17,1286.160952540451
2013-05-05 00:00:00,2013-05-05 08:30:00,18,1286.160952540451
2013-05-05 00:00:00,2013-05-05 09:00:00,19,1286.160952540451
2013-05-05 00:00:00,2013-05-05 09:30:00,20,1286.160952540451
2013-05-05 00:00:00,2013-05-05 10:00:00,21,1286.160952540451
2013-05-05 00:00:00,2013-05-05 10:30:00,22,1286.160952540451
2013-05-05 00:00:00,2013-05-05 11:00:00,23,1286.160952540451
2013-05-05 00:00:00,2013-05-05 11:30:00,24,1286.160952540451
2013-05-05 00:00:00,2013-05-05 12:00:00,25,1286.160952540451
2013-05-05 00:00:00,2013-05-05 12:30:00,26,1286.160952540451
2013-05-05 00:00:00,2013-05-05 13:00:00,27,1286.160952540451
2013-05-05 00:00:00,2013-05-05 13:30:00,28,1286.160952540451
2013-05-05 00:00:00,2013-05-05 14:00:00,29,1286.160952540451
2013-05-05 00:00:00,2013-05-05 14:30:00,30,1286.160952540451
2013-05-05 00:00:00,2013-05-05 15:00:00,31,1286.160952540451
2013-05-05 00:00:00,2013-05-05 15:30:00,32,1286.160952540451
2013-05-05 00:00:00,2013-05-05 16:00:00,33,1286.160952540451
2013-05-05 00:00:00,2013-05-05 16:30:00,34,1286.160952540451
2013-05-05 00:00:00,2013-05-05 17:00:00,35,1286.160952540451
2013-05-05 00:00:00,2013-05-05 17:30:00,36,1286.160952540451
2013-05-05 00:00:00,2013-05-05 18:00:00,37,1286.160952540451
2013-05-05 00:00:00,2013-05-05 18:30:00,38,1286.160952540451
2013-05-05 00:00:00,2013-05-05 19:00:00,39,1286.160952540451
2013-05-05 00:00:00,2013-05-05 19:30:00,40,1286.160952540451
2013-05-05 00:00:00,2013-05-05 20:00:00,41,1286.160952540451
2013-05-05 00:00:00,2013-05-05 20:30:00,42,1286.160952540451
2013-05-05 00:00:00,2013-05-05 21:00:00,43,1286.160952540451
2013-05-05 00:00:00,2013-05-05 21:30:00,44,1286.160952540451
2013-05-05 00:00:00,2013-05-05 22:00:00,45,1286.160952540451
2013-05-05 00:00:00,2013-05-05 22:30:00,46,1286.160952540451
2013-05-05 00:00:00,2013-05-05 23:00:00,47,1286.160952540451
2013-05-05 00:00:00,2013-05-05 23:30:00,48,1286.160952540451
2013-05-06 00:00:00,2013-05-06 00:00:00,1,1242.092178632319
2013-05-06 00:00:00,2013-05-06 00:30:00,2,1242.092178632319
2013-05-06 00:00:00,2013-05-06 01:00:00,3,1242.092178632319
2013-05-06 00:00:00,2013-05-06 01:30:00,4,1242.092178632319
2013-05-06 00:00:00,2013-05-06 02:00:00,5,1242.092178632319
2013-05-06 00:00:00,2013-05-06 02:30:00,6,1242.092178632319
2013-05-06 00:00:00,2013-05-06 03:00:00,7,1242.092178632319
2013-05-06 00:00:00,2013-05-06 03:30:00,8,1242.092178632319
2013-05-06 00:00:00,2013-05-06 04:00:00,9,1242.092178632319
2013-05-06 00:00:00,2013-05-06 04:30:00,10,1242.092178632319
2013-05-06 00:00:00,2013-05-06 05:00:00,11,1242.092178632319
2013-05-06 00:00:00,2013-05-06 05:30:00,12,1242.092178632319
2013-05-06 00:00:00,2013-05-06 06:00:00,13,1242.092178632319
2013-05-06 00:00:00,2013-05-06 06:30:00,14,1242.092178632319
2013-05-06 00:00:00,2013-05-06 07:00:00,15,1242.092178632319
2013-05-06 00:00:00,2013-05-06 07:30:00,16,1242.092178632319
2013-05-06 00:00:00,2013-05-06 08:00:00,17,1242.092178632319
2013-05-06 00:00:00,2013-05-06 08:30:00,18,1242.092178632319
2013-05-06 00:00:00,2013-05-06 09:00:00,19,1242.092178632319
2013-05-06 00:00:00,2013-05-06 09:30:00,20,1242.092178632319
2013-05-06 00:00:00,2013-05-06 10:00:00,21,1242.092178632319
2013-05-06 00:00:00,2013-05-06 10:30:00,22,1242.092178632319
2013-05-06 00:00:00,2013-05-06 11:00:00,23,1242.092178632319
2013-05-06 00:00:00,2013-05-06 11:30:00,24,1242.092178632319
2013-05-06 00:00:00,2013-05-06 12:00:00,25,1242.092178632319
2013-05-06 00:00:00,2013-05-06 12:30:00,26,1242.092178632319
2013-05-06 00:00:00,2013-05-06 13:00:00,27,1242.092178632319
2013-05-06 00:00:00,2013-05-06 13:30:00,28,1242.092178632319
2013-05-06 00:00:00,2013-05-06 14:00:00,29,1242.092178632319
2013-05-06 00:00:00,2013-05-06 14:30:00,30,1242.092178632319
2013-05-06 00:00:00,2013-05-06 15:00:00,31,1242.092178632319
2013-05-06 00:00:00,2013-05-06 15:30:00,32,1242.092178632319
2013-05-06 00:00:00,2013-05-06 16:00:00,33,1242.092178632319
2013-05-06 00:00:00,2013-05-06 16:30:00,34,1242.092178632319
2013-05-06 00:00:00,2013-05-06 17:00:00,35,1242.092178632319
2013-05-06 00:00:00,2013-05-06 17:30:00,36,1242.092178632319
2013-05-06 00:00:00,2013-05-06 18:00:00,37,1242.092178632319
2013-05-06 00:00:00,2013-05-06 18:30:00,38,1242.092178632319
2013-05-06 00:00:00,2013-05-06 19:00:00,39,1242.092178632319
2013-05-06 00:00:00,2013-05-06 19:30:00,40,1242.092178632319
2013-05-06 00:00:00,2013-05-06 20:00:00,41,1242.092178632319
2013-05-06 00:00:00,2013-05-06 20:30:00,42,1242.092178632319
2013-05-06 00:00:00,2013-05-06 21:00:00,43,1242.092178632319
2013-05-06 00:00:00,2013-05-06 21:30:00,44,1242.092178632319
2013-05-06 00:00:00,2013-05-06 22:00:00,45,1242.092178632319
2013-05-06 00:00:00,2013-05-06 22:30:00,46,1242.092178632319
2013-05-06 00:00:00,2013-05-06 23:00:00,47,1242.092178632319
2013-05-06 00:00:00,2013-05-06 23:30:00,48,1242.092178632319
2013-05-07 00:00:00,2013-05-07 00:00:00,1,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 00:30:00,2,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 01:00:00,3,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 01:30:00,4,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 02:00:00,5,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 02:30:00,6,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 03:00:00,7,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 03:30:00,8,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 04:00:00,9,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 04:30:00,10,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 05:00:00,11,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 05:30:00,12,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 06:00:00,13,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 06:30:00,14,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 07:00:00,15,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 07:30:00,16,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 08:00:00,17,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 08:30:00,18,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 09:00:00,19,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 09:30:00,20,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 10:00:00,21,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 10:30:00,22,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 11:00:00,23,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 11:30:00,24,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 12:00:00,25,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 12:30:00,26,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 13:00:00,27,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 13:30:00,28,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 14:00:00,29,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 14:30:00,30,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 15:00:00,31,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 15:30:00,32,1342.4563226798252
2013-05-07 00:00:00,2013-05-07 16:00:00,33,1342.4563226798252
