Origin,Timestamp,Horizon,DHR_ARIMA
2012-11-28 00:00:00,2012-11-28 06:30:00,14,1335.4312811379502
2012-11-28 00:00:00,2012-11-28 07:00:00,15,1373.9493098012047
2012-11-28 00:00:00,2012-11-28 07:30:00,16,1415.1871927778975
2012-11-28 00:00:00,2012-11-28 08:00:00,17,1456.920936498448
2012-11-28 00:00:00,2012-11-28 08:30:00,18,1497.0602395310207
2012-11-28 00:00:00,2012-11-28 09:00:00,19,1533.765036996167
2012-11-28 00:00:00,2012-11-28 09:30:00,20,1565.5423282200163
2012-11-28 00:00:00,2012-11-28 10:00:00,21,1591.3177050836298
2012-11-28 00:00:00,2012-11-28 10:30:00,22,1610.4775003017587
2012-11-28 00:00:00,2012-11-28 11:00:00,23,1622.879345690435
2012-11-28 00:00:00,2012-11-28 11:30:00,24,1628.831002617456
2012-11-28 00:00:00,2012-11-28 12:00:00,25,1629.0394350393476
2012-11-28 00:00:00,2012-11-28 12:30:00,26,1624.5340820473202
2012-11-28 00:00:00,2012-11-28 13:00:00,27,1616.5700081029372
2012-11-28 00:00:00,2012-11-28 13:30:00,28,1606.5179431673473
2012-11-28 00:00:00,2012-11-28 14:00:00,29,1595.749078292004
2012-11-28 00:00:00,2012-11-28 14:30:00,30,1585.5227956402202
2012-11-28 00:00:00,2012-11-28 15:00:00,31,1576.885263609772
2012-11-28 00:00:00,2012-11-28 15:30:00,32,1570.5860348498359
2012-11-28 00:00:00,2012-11-28 16:00:00,33,1567.0185020460242
2012-11-28 00:00:00,2012-11-28 16:30:00,34,1566.1883815407223
2012-11-28 00:00:00,2012-11-28 17:00:00,35,1567.7124238673398
2012-11-28 00:00:00,2012-11-28 17:30:00,36,1570.847428387074
2012-11-28 00:00:00,2012-11-28 18:00:00,37,1574.5475120427175
2012-11-28 00:00:00,2012-11-28 18:30:00,38,1577.5455957859158
2012-11-28 00:00:00,2012-11-28 19:00:00,39,1578.4533629109521
2012-11-28 00:00:00,2012-11-28 19:30:00,40,1575.8726287976142
2012-11-28 00:00:00,2012-11-28 20:00:00,41,1568.5102320314213
2012-11-28 00:00:00,2012-11-28 20:30:00,42,1555.2882698964086
2012-11-28 00:00:00,2012-11-28 21:00:00,43,1535.4417772387303
2012-11-28 00:00:00,2012-11-28 21:30:00,44,1508.596768550846
2012-11-28 00:00:00,2012-11-28 22:00:00,45,1474.8228734995832
2012-11-28 00:00:00,2012-11-28 22:30:00,46,1434.6565072342737
2012-11-28 00:00:00,2012-11-28 23:00:00,47,1389.0925123238549
2012-11-28 00:00:00,2012-11-28 23:30:00,48,1339.5443534541284
2012-11-29 00:00:00,2012-11-29 00:00:00,1,1527.931113365747
2012-11-29 00:00:00,2012-11-29 00:30:00,2,1532.5219227777168
2012-11-29 00:00:00,2012-11-29 01:00:00,3,1504.1586557351861
2012-11-29 00:00:00,2012-11-29 01:30:00,4,1460.1190086289885
2012-11-29 00:00:00,2012-11-29 02:00:00,5,1411.3693924349413
2012-11-29 00:00:00,2012-11-29 02:30:00,6,1364.9636534250824
2012-11-29 00:00:00,2012-11-29 03:00:00,7,1325.430407863973
2012-11-29 00:00:00,2012-11-29 03:30:00,8,1295.5720778339146
2012-11-29 00:00:00,2012-11-29 04:00:00,9,1276.9286255574987
2012-11-29 00:00:00,2012-11-29 04:30:00,10,1270.0569936015984
2012-11-29 00:00:00,2012-11-29 05:00:00,11,1274.7156787476965
2012-11-29 00:00:00,2012-11-29 05:30:00,12,1290.0063147611388
2012-11-29 00:00:00,2012-11-29 06:00:00,13,1314.5009459338125
2012-11-29 00:00:00,2012-11-29 06:30:00,14,1346.3691551881677
2012-11-29 00:00:00,2012-11-29 07:00:00,15,1383.5100409400416
2012-11-29 00:00:00,2012-11-29 07:30:00,16,1423.6882759543325
2012-11-29 00:00:00,2012-11-29 08:00:00,17,1464.6699977301407
2012-11-29 00:00:00,2012-11-29 08:30:00,18,1504.352405208057
2012-11-29 00:00:00,2012-11-29 09:00:00,19,1540.880260079532
2012-11-29 00:00:00,2012-11-29 09:30:00,20,1572.7427388130359
2012-11-29 00:00:00,2012-11-29 10:00:00,21,1598.845046443883
2012-11-29 00:00:00,2012-11-29 10:30:00,22,1618.5507061629614
2012-11-29 00:00:00,2012-11-29 11:00:00,23,1631.6923101076873
2012-11-29 00:00:00,2012-11-29 11:30:00,24,1638.5505889413864
2012-11-29 00:00:00,2012-11-29 12:00:00,25,1639.8037658133214
2012-11-29 00:00:00,2012-11-29 12:30:00,26,1636.4511465241703
2012-11-29 00:00:00,2012-11-29 13:00:00,27,1629.7166186466357
2012-11-29 00:00:00,2012-11-29 13:30:00,28,1620.9390660279344
2012-11-29 00:00:00,2012-11-29 14:00:00,29,1611.4575581894392
2012-11-29 00:00:00,2012-11-29 14:30:00,30,1602.499487301176
2012-11-29 00:00:00,2012-11-29 15:00:00,31,1595.0795769495055
2012-11-29 00:00:00,2012-11-29 15:30:00,32,1589.9168939670467
2012-11-29 00:00:00,2012-11-29 16:00:00,33,1587.375711665829
2012-11-29 00:00:00,2012-11-29 16:30:00,34,1587.4343881067803
2012-11-29 00:00:00,2012-11-29 17:00:00,35,1589.6844522292881
2012-11-29 00:00:00,2012-11-29 17:30:00,36,1593.3599690310728
2012-11-29 00:00:00,2012-11-29 18:00:00,37,1597.3951281664392
2012-11-29 00:00:00,2012-11-29 18:30:00,38,1600.506014299735
2012-11-29 00:00:00,2012-11-29 19:00:00,39,1601.2908087180447
2012-11-29 00:00:00,2012-11-29 19:30:00,40,1598.341357558841
2012-11-29 00:00:00,2012-11-29 20:00:00,41,1590.3582130866291
2012-11-29 00:00:00,2012-11-29 20:30:00,42,1576.2609681700758
2012-11-29 00:00:00,2012-11-29 21:00:00,43,1555.2859808288986
2012-11-29 00:00:00,2012-11-29 21:30:00,44,1527.0644073321691
2012-11-29 00:00:00,2012-11-29 22:00:00,45,1491.6747734918285
2012-11-29 00:00:00,2012-11-29 22:30:00,46,1449.666025668824
2012-11-29 00:00:00,2012-11-29 23:00:00,47,1402.048999362289
2012-11-29 00:00:00,2012-11-29 23:30:00,48,1350.256388297912
2012-11-30 00:00:00,2012-11-30 00:00:00,1,1524.6688367764768
2012-11-30 00:00:00,2012-11-30 00:30:00,2,1528.285050495477
2012-11-30 00:00:00,2012-11-30 01:00:00,3,1498.428415955422
2012-11-30 00:00:00,2012-11-30 01:30:00,4,1452.5498410899386
2012-11-30 00:00:00,2012-11-30 02:00:00,5,1401.7332946465522
2012-11-30 00:00:00,2012-11-30 02:30:00,6,1353.1171264036532
2012-11-30 00:00:00,2012-11-30 03:00:00,7,1311.2946290846453
2012-11-30 00:00:00,2012-11-30 03:30:00,8,1279.1207308168373
2012-11-30 00:00:00,2012-11-30 04:00:00,9,1258.1800771253775
2012-11-30 00:00:00,2012-11-30 04:30:00,10,1249.068856456826
2012-11-30 00:00:00,2012-11-30 05:00:00,11,1251.580600039489
2012-11-30 00:00:00,2012-11-30 05:30:00,12,1264.8483113272598
2012-11-30 00:00:00,2012-11-30 06:00:00,13,1287.4718948751172
2012-11-30 00:00:00,2012-11-30 06:30:00,14,1317.6452222428707
2012-11-30 00:00:00,2012-11-30 07:00:00,15,1353.287934858478
2012-11-30 00:00:00,2012-11-30 07:30:00,16,1392.1812821826975
2012-11-30 00:00:00,2012-11-30 08:00:00,17,1432.103785480947
2012-11-30 00:00:00,2012-11-30 08:30:00,18,1470.9606279353354
2012-11-30 00:00:00,2012-11-30 09:00:00,19,1506.899986272467
2012-11-30 00:00:00,2012-11-30 09:30:00,20,1538.4097612375688
2012-11-30 00:00:00,2012-11-30 10:00:00,21,1564.3891253704085
2012-11-30 00:00:00,2012-11-30 10:30:00,22,1584.190806989957
2012-11-30 00:00:00,2012-11-30 11:00:00,23,1597.6318987730185
2012-11-30 00:00:00,2012-11-30 11:30:00,24,1604.9730499545897
2012-11-30 00:00:00,2012-11-30 12:00:00,25,1606.8680079437552
2012-11-30 00:00:00,2012-11-30 12:30:00,26,1604.2874602684817
2012-11-30 00:00:00,2012-11-30 13:00:00,27,1598.422847640217
2012-11-30 00:00:00,2012-11-30 13:30:00,28,1590.5771516727978
2012-11-30 00:00:00,2012-11-30 14:00:00,29,1582.0505129851172
2012-11-30 00:00:00,2012-11-30 14:30:00,30,1574.0288477373174
2012-11-30 00:00:00,2012-11-30 15:00:00,31,1567.4833814412375
2012-11-30 00:00:00,2012-11-30 15:30:00,32,1563.0882252203644
2012-11-30 00:00:00,2012-11-30 16:00:00,33,1561.1618361547412
2012-11-30 00:00:00,2012-11-30 16:30:00,34,1561.6365180982716
2012-11-30 00:00:00,2012-11-30 17:00:00,35,1564.058148084272
2012-11-30 00:00:00,2012-11-30 17:30:00,36,1567.6161914697511
2012-11-30 00:00:00,2012-11-30 18:00:00,37,1571.2019418689836
2012-11-30 00:00:00,2012-11-30 18:30:00,38,1573.4909357640706
2012-11-30 00:00:00,2012-11-30 19:00:00,39,1573.0437828068757
2012-11-30 00:00:00,2012-11-30 19:30:00,40,1568.4183387389307
2012-11-30 00:00:00,2012-11-30 20:00:00,41,1558.285319120214
2012-11-30 00:00:00,2012-11-30 20:30:00,42,1541.5391660651906
2012-11-30 00:00:00,2012-11-30 21:00:00,43,1517.3962572895337
2012-11-30 00:00:00,2012-11-30 21:30:00,44,1485.4733688886236
2012-11-30 00:00:00,2012-11-30 22:00:00,45,1445.8406150083088
2012-11-30 00:00:00,2012-11-30 22:30:00,46,1399.0448001398995
2012-11-30 00:00:00,2012-11-30 23:00:00,47,1346.1011168924497
2012-11-30 00:00:00,2012-11-30 23:30:00,48,1288.4532679495978
2012-12-01 00:00:00,2012-12-01 00:00:00,1,1321.3001771614356
2012-12-01 00:00:00,2012-12-01 00:30:00,2,1301.977615799016
2012-12-01 00:00:00,2012-12-01 01:00:00,3,1260.7632995025565
2012-12-01 00:00:00,2012-12-01 01:30:00,4,1209.8327238396796
2012-12-01 00:00:00,2012-12-01 02:00:00,5,1157.190320172329
2012-12-01 00:00:00,2012-12-01 02:30:00,6,1108.1990705001324
2012-12-01 00:00:00,2012-12-01 03:00:00,7,1066.4512907206204
2012-12-01 00:00:00,2012-12-01 03:30:00,8,1034.2605217613677
2012-12-01 00:00:00,2012-12-01 04:00:00,9,1012.9424885892638
2012-12-01 00:00:00,2012-12-01 04:30:00,10,1002.9856207511126
2012-12-01 00:00:00,2012-12-01 05:00:00,11,1004.1705592338252
2012-12-01 00:00:00,2012-12-01 05:30:00,12,1015.6727074289257
2012-12-01 00:00:00,2012-12-01 06:00:00,13,1036.1659301300913
2012-12-01 00:00:00,2012-12-01 06:30:00,14,1063.935287415151
2012-12-01 00:00:00,2012-12-01 07:00:00,15,1097.0000757463517
2012-12-01 00:00:00,2012-12-01 07:30:00,16,1133.2442055527545
2012-12-01 00:00:00,2012-12-01 08:00:00,17,1170.5483623377202
2012-12-01 00:00:00,2012-12-01 08:30:00,18,1206.9170588319803
2012-12-01 00:00:00,2012-12-01 09:00:00,19,1240.5933268728795
2012-12-01 00:00:00,2012-12-01 09:30:00,20,1270.1542336997863
2012-12-01 00:00:00,2012-12-01 10:00:00,21,1294.5814835588712
2012-12-01 00:00:00,2012-12-01 10:30:00,22,1313.302934078797
2012-12-01 00:00:00,2012-12-01 11:00:00,23,1326.2027664760599
2012-12-01 00:00:00,2012-12-01 11:30:00,24,1333.6001429004175
2012-12-01 00:00:00,2012-12-01 12:00:00,25,1336.1983045831955
2012-12-01 00:00:00,2012-12-01 12:30:00,26,1335.0080572938234
2012-12-01 00:00:00,2012-12-01 13:00:00,27,1331.2513146175572
2012-12-01 00:00:00,2012-12-01 13:30:00,28,1326.2517043276107
2012-12-01 00:00:00,2012-12-01 14:00:00,29,1321.3200960213194
2012-12-01 00:00:00,2012-12-01 14:30:00,30,1317.643220454477
2012-12-01 00:00:00,2012-12-01 15:00:00,31,1316.1833012320267
2012-12-01 00:00:00,2012-12-01 15:30:00,32,1317.5958250224655
2012-12-01 00:00:00,2012-12-01 16:00:00,33,1322.1712919020777
2012-12-01 00:00:00,2012-12-01 16:30:00,34,1329.8051010850236
2012-12-01 00:00:00,2012-12-01 17:00:00,35,1339.9977548725244
2012-12-01 00:00:00,2012-12-01 17:30:00,36,1351.8854405141283
2012-12-01 00:00:00,2012-12-01 18:00:00,37,1364.2989214458416
2012-12-01 00:00:00,2012-12-01 18:30:00,38,1375.8466820919252
2012-12-01 00:00:00,2012-12-01 19:00:00,39,1385.0165604945025
2012-12-01 00:00:00,2012-12-01 19:30:00,40,1390.2887879757493
2012-12-01 00:00:00,2012-12-01 20:00:00,41,1390.2525254160269
2012-12-01 00:00:00,2012-12-01 20:30:00,42,1383.7176989322356
2012-12-01 00:00:00,2012-12-01 21:00:00,43,1369.8142141823978
2012-12-01 00:00:00,2012-12-01 21:30:00,44,1348.0714500578672
2012-12-01 00:00:00,2012-12-01 22:00:00,45,1318.472243826033
2012-12-01 00:00:00,2012-12-01 22:30:00,46,1281.4772920722621
2012-12-01 00:00:00,2012-12-01 23:00:00,47,1238.0178886735705
2012-12-01 00:00:00,2012-12-01 23:30:00,48,1189.4570669320683
2012-12-02 00:00:00,2012-12-02 00:00:00,1,1312.9092510253995
2012-12-02 00:00:00,2012-12-02 00:30:00,2,1331.4069773543988
2012-12-02 00:00:00,2012-12-02 01:00:00,3,1310.4349094189743
2012-12-02 00:00:00,2012-12-02 01:30:00,4,1269.3770224699554
2012-12-02 00:00:00,2012-12-02 02:00:00,5,1220.4748037543663
2012-12-02 00:00:00,2012-12-02 02:30:00,6,1171.569025023403
2012-12-02 00:00:00,2012-12-02 03:00:00,7,1127.690672938752
2012-12-02 00:00:00,2012-12-02 03:30:00,8,1091.9806534597046
2012-12-02 00:00:00,2012-12-02 04:00:00,9,1066.2248552274273
2012-12-02 00:00:00,2012-12-02 04:30:00,10,1051.1755384446271
2012-12-02 00:00:00,2012-12-02 05:00:00,11,1046.7603402334198
2012-12-02 00:00:00,2012-12-02 05:30:00,12,1052.2378258773533
2012-12-02 00:00:00,2012-12-02 06:00:00,13,1066.3324656242708
2012-12-02 00:00:00,2012-12-02 06:30:00,14,1087.3657022689194
2012-12-02 00:00:00,2012-12-02 07:00:00,15,1113.3895978418102
2012-12-02 00:00:00,2012-12-02 07:30:00,16,1142.3231887346328
2012-12-02 00:00:00,2012-12-02 08:00:00,17,1172.0878399232215
2012-12-02 00:00:00,2012-12-02 08:30:00,18,1200.7358035146112
2012-12-02 00:00:00,2012-12-02 09:00:00,19,1226.56538526723
2012-12-02 00:00:00,2012-12-02 09:30:00,20,1248.216296235313
2012-12-02 00:00:00,2012-12-02 10:00:00,21,1264.7396873793862
2012-12-02 00:00:00,2012-12-02 10:30:00,22,1275.6388413842435
2012-12-02 00:00:00,2012-12-02 11:00:00,23,1280.8783512500531
2012-12-02 00:00:00,2012-12-02 11:30:00,24,1280.8616773398599
2012-12-02 00:00:00,2012-12-02 12:00:00,25,1276.3790761309783
2012-12-02 00:00:00,2012-12-02 12:30:00,26,1268.5298756430639
2012-12-02 00:00:00,2012-12-02 13:00:00,27,1258.6247900642284
2012-12-02 00:00:00,2012-12-02 13:30:00,28,1248.075296985969
2012-12-02 00:00:00,2012-12-02 14:00:00,29,1238.2779512253694
2012-12-02 00:00:00,2012-12-02 14:30:00,30,1230.5018199689332
2012-12-02 00:00:00,2012-12-02 15:00:00,31,1225.7869731381447
2012-12-02 00:00:00,2012-12-02 15:30:00,32,1224.861167515966
2012-12-02 00:00:00,2012-12-02 16:00:00,33,1228.0805778254698
2012-12-02 00:00:00,2012-12-02 16:30:00,34,1235.3987407742131
2012-12-02 00:00:00,2012-12-02 17:00:00,35,1246.3659048065144
2012-12-02 00:00:00,2012-12-02 17:30:00,36,1260.1588542054003
2012-12-02 00:00:00,2012-12-02 18:00:00,37,1275.639146952393
2012-12-02 00:00:00,2012-12-02 18:30:00,38,1291.435717346603
2012-12-02 00:00:00,2012-12-02 19:00:00,39,1306.04608329289
2012-12-02 00:00:00,2012-12-02 19:30:00,40,1317.9490818658692
2012-12-02 00:00:00,2012-12-02 20:00:00,41,1325.7212258152067
2012-12-02 00:00:00,2012-12-02 20:30:00,42,1328.1484855639842
2012-12-02 00:00:00,2012-12-02 21:00:00,43,1324.3255763147743
2012-12-02 00:00:00,2012-12-02 21:30:00,44,1313.7356500460653
2012-12-02 00:00:00,2012-12-02 22:00:00,45,1296.304602127057
2012-12-02 00:00:00,2012-12-02 22:30:00,46,1272.425913208897
2012-12-02 00:00:00,2012-12-02 23:00:00,47,1242.9539426616695
2012-12-02 00:00:00,2012-12-02 23:30:00,48,1209.1657344278433
2012-12-03 00:00:00,2012-12-03 00:00:00,1,1305.0429274307241
2012-12-03 00:00:00,2012-12-03 00:30:00,2,1338.8368677778794
2012-12-03 00:00:00,2012-12-03 01:00:00,3,1335.3634299811438
2012-12-03 00:00:00,2012-12-03 01:30:00,4,1313.0844122960293
2012-12-03 00:00:00,2012-12-03 02:00:00,5,1283.6514007700835
2012-12-03 00:00:00,2012-12-03 02:30:00,6,1254.5113440789776
2012-12-03 00:00:00,2012-12-03 03:00:00,7,1230.4171131323078
2012-12-03 00:00:00,2012-12-03 03:30:00,8,1214.2999997535926
2012-12-03 00:00:00,2012-12-03 04:00:00,9,1207.777271046309
2012-12-03 00:00:00,2012-12-03 04:30:00,10,1211.4577392527963
2012-12-03 00:00:00,2012-12-03 05:00:00,11,1225.1418763571894
2012-12-03 00:00:00,2012-12-03 05:30:00,12,1247.9725690672894
2012-12-03 00:00:00,2012-12-03 06:00:00,13,1278.5677056710251
2012-12-03 00:00:00,2012-12-03 06:30:00,14,1315.1502527123507
2012-12-03 00:00:00,2012-12-03 07:00:00,15,1355.6817073222796
2012-12-03 00:00:00,2012-12-03 07:30:00,16,1397.9986929131487
2012-12-03 00:00:00,2012-12-03 08:00:00,17,1439.9487708289016
2012-12-03 00:00:00,2012-12-03 08:30:00,18,1479.5195407213232
2012-12-03 00:00:00,2012-12-03 09:00:00,19,1514.9543523322257
2012-12-03 00:00:00,2012-12-03 09:30:00,20,1544.8481558217109
2012-12-03 00:00:00,2012-12-03 10:00:00,21,1568.2179574688191
2012-12-03 00:00:00,2012-12-03 10:30:00,22,1584.5438357949788
2012-12-03 00:00:00,2012-12-03 11:00:00,23,1593.7783359916543
2012-12-03 00:00:00,2012-12-03 11:30:00,24,1596.3241277491272
2012-12-03 00:00:00,2012-12-03 12:00:00,25,1592.981916644022
2012-12-03 00:00:00,2012-12-03 12:30:00,26,1584.872583618315
2012-12-03 00:00:00,2012-12-03 13:00:00,27,1573.3392467193116
2012-12-03 00:00:00,2012-12-03 13:30:00,28,1559.836271868789
2012-12-03 00:00:00,2012-12-03 14:00:00,29,1545.8131115022934
2012-12-03 00:00:00,2012-12-03 14:30:00,30,1532.6011619714468
2012-12-03 00:00:00,2012-12-03 15:00:00,31,1521.3115809500111
2012-12-03 00:00:00,2012-12-03 15:30:00,32,1512.7512117544247
2012-12-03 00:00:00,2012-12-03 16:00:00,33,1507.362477049345
2012-12-03 00:00:00,2012-12-03 16:30:00,34,1505.1914180372557
2012-12-03 00:00:00,2012-12-03 17:00:00,35,1505.8860826003229
2012-12-03 00:00:00,2012-12-03 17:30:00,36,1508.7253423117293
2012-12-03 00:00:00,2012-12-03 18:00:00,37,1512.6760893803296
2012-12-03 00:00:00,2012-12-03 18:30:00,38,1516.4747764537233
2012-12-03 00:00:00,2012-12-03 19:00:00,39,1518.7275512335616
2012-12-03 00:00:00,2012-12-03 19:30:00,40,1518.0219215223062
2012-12-03 00:00:00,2012-12-03 20:00:00,41,1513.042055243393
2012-12-03 00:00:00,2012-12-03 20:30:00,42,1502.679531549282
2012-12-03 00:00:00,2012-12-03 21:00:00,43,1486.131633789345
2012-12-03 00:00:00,2012-12-03 21:30:00,44,1462.9800947219505
2012-12-03 00:00:00,2012-12-03 22:00:00,45,1433.2445136505578
2012-12-03 00:00:00,2012-12-03 22:30:00,46,1397.4063752939048
2012-12-03 00:00:00,2012-12-03 23:00:00,47,1356.4015949732718
2012-12-03 00:00:00,2012-12-03 23:30:00,48,1311.581658340409
2012-12-04 00:00:00,2012-12-04 00:00:00,1,1359.2545141355347
2012-12-04 00:00:00,2012-12-04 00:30:00,2,1389.4256754290268
2012-12-04 00:00:00,2012-12-04 01:00:00,3,1381.1898300788744
2012-12-04 00:00:00,2012-12-04 01:30:00,4,1353.7322445140508
2012-12-04 00:00:00,2012-12-04 02:00:00,5,1319.1462483788532
2012-12-04 00:00:00,2012-12-04 02:30:00,6,1285.149084365179
2012-12-04 00:00:00,2012-12-04 03:00:00,7,1256.6580770484325
2012-12-04 00:00:00,2012-12-04 03:30:00,8,1236.702242406619
2012-12-04 00:00:00,2012-12-04 04:00:00,9,1226.9532460653122
2012-12-04 00:00:00,2012-12-04 04:30:00,10,1228.0450790946736
2012-12-04 00:00:00,2012-12-04 05:00:00,11,1239.7827856378144
2012-12-04 00:00:00,2012-12-04 05:30:00,12,1261.2985956159275
2012-12-04 00:00:00,2012-12-04 06:00:00,13,1291.187992023845
2012-12-04 00:00:00,2012-12-04 06:30:00,14,1327.6421621469967
2012-12-04 00:00:00,2012-12-04 07:00:00,15,1368.583184931781
2012-12-04 00:00:00,2012-12-04 07:30:00,16,1411.8019954604458
2012-12-04 00:00:00,2012-12-04 08:00:00,17,1455.0953573207298
2012-12-04 00:00:00,2012-12-04 08:30:00,18,1496.396005616123
2012-12-04 00:00:00,2012-12-04 09:00:00,19,1533.8893325273798
2012-12-04 00:00:00,2012-12-04 09:30:00,20,1566.1101678339842
2012-12-04 00:00:00,2012-12-04 10:00:00,21,1592.0141321251494
2012-12-04 00:00:00,2012-12-04 10:30:00,22,1611.0195203951948
2012-12-04 00:00:00,2012-12-04 11:00:00,23,1623.0175317984779
2012-12-04 00:00:00,2012-12-04 11:30:00,24,1628.350725893263
2012-12-04 00:00:00,2012-12-04 12:00:00,25,1627.7616895107476
2012-12-04 00:00:00,2012-12-04 12:30:00,26,1622.3158823004464
2012-12-04 00:00:00,2012-12-04 13:00:00,27,1613.3043486738895
2012-12-04 00:00:00,2012-12-04 13:30:00,28,1602.1333168826534
2012-12-04 00:00:00,2012-12-04 14:00:00,29,1590.2085586388287
2012-12-04 00:00:00,2012-12-04 14:30:00,30,1578.82269553229
2012-12-04 00:00:00,2012-12-04 15:00:00,31,1569.0533896932793
2012-12-04 00:00:00,2012-12-04 15:30:00,32,1561.6795627737415
2012-12-04 00:00:00,2012-12-04 16:00:00,33,1557.1215038671648
2012-12-04 00:00:00,2012-12-04 16:30:00,34,1555.40904160993
2012-12-04 00:00:00,2012-12-04 17:00:00,35,1556.1799840974988
2012-12-04 00:00:00,2012-12-04 17:30:00,36,1558.708907694524
2012-12-04 00:00:00,2012-12-04 18:00:00,37,1561.9642479354245
2012-12-04 00:00:00,2012-12-04 18:30:00,38,1564.6896585197908
2012-12-04 00:00:00,2012-12-04 19:00:00,39,1565.5038943161878
2012-12-04 00:00:00,2012-12-04 19:30:00,40,1563.0121587802576
2012-12-04 00:00:00,2012-12-04 20:00:00,41,1555.9210258699727
2012-12-04 00:00:00,2012-12-04 20:30:00,42,1543.1487587987858
2012-12-04 00:00:00,2012-12-04 21:00:00,43,1523.923123194014
2012-12-04 00:00:00,2012-12-04 21:30:00,44,1497.8596123532848
2012-12-04 00:00:00,2012-12-04 22:00:00,45,1465.0143119609472
2012-12-04 00:00:00,2012-12-04 22:30:00,46,1425.9073420587488
2012-12-04 00:00:00,2012-12-04 23:00:00,47,1381.51480903269
2012-12-04 00:00:00,2012-12-04 23:30:00,48,1333.2293440486235
2012-12-05 00:00:00,2012-12-05 00:00:00,1,1346.6767772509215
2012-12-05 00:00:00,2012-12-05 00:30:00,2,1373.5977182019733
2012-12-05 00:00:00,2012-12-05 01:00:00,3,1363.0056077811435
2012-12-05 00:00:00,2012-12-05 01:30:00,4,1333.7067506839117
2012-12-05 00:00:00,2012-12-05 02:00:00,5,1297.5890150125972
2012-12-05 00:00:00,2012-12-05 02:30:00,6,1262.2655611445946
2012-12-05 00:00:00,2012-12-05 03:00:00,7,1232.6080438347096
2012-12-05 00:00:00,2012-12-05 03:30:00,8,1211.6325956108656
2012-12-05 00:00:00,2012-12-05 04:00:00,9,1201.0154826424048
2012-12-05 00:00:00,2012-12-05 04:30:00,10,1201.403634477902
2012-12-05 00:00:00,2012-12-05 05:00:00,11,1212.6179069062555
2012-12-05 00:00:00,2012-12-05 05:30:00,12,1233.8059613038856
2012-12-05 00:00:00,2012-12-05 06:00:00,13,1263.5764168478615
2012-12-05 00:00:00,2012-12-05 06:30:00,14,1300.1302059644433
2012-12-05 00:00:00,2012-12-05 07:00:00,15,1341.3951763310033
2012-12-05 00:00:00,2012-12-05 07:30:00,16,1385.1637959072623
2012-12-05 00:00:00,2012-12-05 08:00:00,17,1429.2300809536405
2012-12-05 00:00:00,2012-12-05 08:30:00,18,1471.5198423118836
2012-12-05 00:00:00,2012-12-05 09:00:00,19,1510.2075800013638
2012-12-05 00:00:00,2012-12-05 09:30:00,20,1543.8135515125766
2012-12-05 00:00:00,2012-12-05 10:00:00,21,1571.275473184744
2012-12-05 00:00:00,2012-12-05 10:30:00,22,1591.9907990168642
2012-12-05 00:00:00,2012-12-05 11:00:00,23,1605.8273820643942
2012-12-05 00:00:00,2012-12-05 11:30:00,24,1613.1023897532295
2012-12-05 00:00:00,2012-12-05 12:00:00,25,1614.5314491016181
2012-12-05 00:00:00,2012-12-05 12:30:00,26,1611.1519822246273
2012-12-05 00:00:00,2012-12-05 13:00:00,27,1604.2264124923083
2012-12-05 00:00:00,2012-12-05 13:30:00,28,1595.1322549632036
2012-12-05 00:00:00,2012-12-05 14:00:00,29,1585.2469576159501
2012-12-05 00:00:00,2012-12-05 14:30:00,30,1575.8356730190312
2012-12-05 00:00:00,2012-12-05 15:00:00,31,1567.9498916001476
2012-12-05 00:00:00,2012-12-05 15:30:00,32,1562.3440746930803
2012-12-05 00:00:00,2012-12-05 16:00:00,33,1559.4161425371947
2012-12-05 00:00:00,2012-12-05 16:30:00,34,1559.175987556484
2012-12-05 00:00:00,2012-12-05 17:00:00,35,1561.2442122185191
2012-12-05 00:00:00,2012-12-05 17:30:00,36,1564.8811688554983
2012-12-05 00:00:00,2012-12-05 18:00:00,37,1569.0442516337955
2012-12-05 00:00:00,2012-12-05 18:30:00,38,1572.469404392902
2012-12-05 00:00:00,2012-12-05 19:00:00,39,1573.771098720433
2012-12-05 00:00:00,2012-12-05 19:30:00,40,1571.5537219048347
2012-12-05 00:00:00,2012-12-05 20:00:00,41,1564.5264848494808
2012-12-05 00:00:00,2012-12-05 20:30:00,42,1551.6136730559674
2012-12-05 00:00:00,2012-12-05 21:00:00,43,1532.0523397736952
2012-12-05 00:00:00,2012-12-05 21:30:00,44,1505.4703612653768
2012-12-05 00:00:00,2012-12-05 22:00:00,45,1471.9390844884233
2012-12-05 00:00:00,2012-12-05 22:30:00,46,1431.99650861472
2012-12-05 00:00:00,2012-12-05 23:00:00,47,1386.638937312391
2012-12-05 00:00:00,2012-12-05 23:30:00,48,1337.2811829798713
2012-12-06 00:00:00,2012-12-06 00:00:00,1,1369.378972316366
2012-12-06 00:00:00,2012-12-06 00:30:00,2,1395.5516759685408
2012-12-06 00:00:00,2012-12-06 01:00:00,3,1383.32963320014
2012-12-06 00:00:00,2012-12-06 01:30:00,4,1351.941310893637
2012-12-06 00:00:00,2012-12-06 02:00:00,5,1313.5320633892136
2012-12-06 00:00:00,2012-12-06 02:30:00,6,1275.8745863731106
2012-12-06 00:00:00,2012-12-06 03:00:00,7,1243.9415727061648
2012-12-06 00:00:00,2012-12-06 03:30:00,8,1220.8149586032964
